shrid2,Ycons,Ylowinc,Ymidinc,wave,D,R_PC1,R_PC1_scaled
11-28-532-04332-569950,0,0,0,Holdout,NA,2.5827951933456075,0.053005386457899054
11-28-532-04332-569952,0,0,0,Holdout,NA,72.92686488095661,1.496640796814772
11-28-532-04332-569954,0,0,0,Holdout,NA,35.462359279631755,0.7277758852767999
11-28-532-04332-569955,0,0,0,Holdout,NA,68.27243009882281,1.401120209272359
11-28-532-04332-569956,0,0,0,Holdout,NA,14.499899744676872,0.29757403589242026
11-28-532-04332-569957,0,0,0,Holdout,NA,23.41356678589179,0.48050467146659653
11-28-532-04332-569958,0,0,0,Holdout,NA,18.16430063119321,0.3727766635056729
11-28-532-04332-569961,0,0,0,Holdout,NA,-11.47078322961128,-0.23540902493037216
11-28-532-04332-569962,0,0,0,Holdout,NA,20.41365488023741,0.4189390117857412
11-28-532-04332-569963,0,0,0,Holdout,NA,7.5239708354149455,0.15441061020116595
11-28-532-04332-569965,0,0,0,Holdout,NA,35.66297959892721,0.7318931136125814
11-28-532-04332-569966,0,0,0,Holdout,NA,43.764434973117034,0.8981551440231739
11-28-532-04332-569968,1,1,1,Holdout,NA,35.05588676993353,0.719434057586948
11-28-532-04333-569969,1,0,1,Holdout,NA,63.42996651858472,1.3017408027518056
11-28-532-04333-569970,1,0,1,Holdout,NA,33.39523375950958,0.6853533241177273
11-28-532-04333-569971,1,0,1,Holdout,NA,-20.287923436014047,-0.416358689579731
11-28-532-04333-569972,1,0,0,Holdout,NA,30.22176311183729,0.6202258070284689
11-28-532-04333-569973,0,0,0,Holdout,NA,47.92604333302314,0.9835617066385828
11-28-532-04333-569977,0,1,1,Holdout,NA,49.16069089469372,1.0088997478871735
11-28-532-04333-569978,0,0,1,Holdout,NA,50.4287346036142,1.0349231612069785
11-28-532-04333-569980,0,0,1,Holdout,NA,20.191482232699872,0.4143794760264047
11-28-532-04333-569981,1,1,1,Holdout,NA,61.673043371869525,1.2656843664503903
11-28-532-04333-569983,1,1,1,Holdout,NA,71.52940659502532,1.4679614742361076
11-28-532-04333-569985,1,1,1,Holdout,NA,56.084320630991506,1.15098986436617
11-28-532-04333-569986,0,0,0,Holdout,NA,62.578042709948576,1.2842572055909518
11-28-532-04333-569987,1,0,1,Holdout,NA,48.48150415768609,0.9949611454130314
11-28-532-04333-569988,1,0,1,Holdout,NA,48.52432071622209,0.9958398477731122
11-28-532-04333-569989,1,0,0,Holdout,NA,50.67088260894998,1.0398926410309697
11-28-532-04333-569990,0,0,0,Holdout,NA,64.70409975804351,1.3278891883963084
11-28-532-04333-569991,1,0,0,Holdout,NA,21.522844408805916,0.44170234190510393
11-28-532-04333-569992,0,0,0,Holdout,NA,48.88079232291773,1.003155532471168
11-28-532-04333-569993,1,1,1,Holdout,NA,66.59236874410112,1.3666411682669233
11-28-532-04333-569994,1,0,1,Holdout,NA,58.90395780736482,1.2088558378625553
11-28-532-04333-569995,1,1,1,Holdout,NA,37.814074876928444,0.7760389432207447
11-28-532-04333-569996,0,0,1,Holdout,NA,68.4958280673178,1.4057048916678099
11-28-532-04333-569997,1,0,0,Holdout,NA,69.63601959420217,1.429104459962748
11-28-532-04333-569998,1,0,1,Holdout,NA,58.259492780567356,1.195629811311162
11-28-532-04333-570001,1,0,1,Holdout,NA,49.464797518375015,1.0151407727869273
11-28-532-04333-570002,0,0,1,Holdout,NA,40.94443645896041,0.8402817549760334
11-28-532-04333-570004,1,0,0,Holdout,NA,34.41861145253088,0.7063555817689515
11-28-532-04333-570005,1,0,1,Holdout,NA,29.326468776949195,0.601852138711067
11-28-532-04333-570006,1,0,1,Holdout,NA,25.01790966308637,0.5134297808348399
11-28-532-04333-570007,1,0,1,Holdout,NA,27.037825809974244,0.5548834881416339
11-28-532-04333-570008,1,0,1,Holdout,NA,40.69654604748771,0.8351944266841227
11-28-532-04334-570009,0,0,0,Buffer,0,58.114366262656496,1.192651453914891
11-28-532-04334-570010,1,0,1,Buffer,0,40.065497964418135,0.8222437492154645
11-28-532-04334-570011,0,0,0,Buffer,0,23.398931206491266,0.4802043129464325
11-28-532-04334-570012,0,0,0,Buffer,0,20.400874819893026,0.41867673313536485
11-28-532-04334-570013,0,0,0,Buffer,0,-5.647634202522412,-0.11590351191949762
11-28-532-04334-570014,0,0,0,Buffer,0,0.7092827092442772,0.014556246739292553
11-28-532-04334-570015,0,0,0,Buffer,0,18.09976116265024,0.37145215295960965
11-28-532-04334-570016,0,0,0,Buffer,0,27.456222184420668,0.5634700232169876
11-28-532-04334-570017,1,1,1,Buffer,0,43.33078165895724,0.8892554985673474
11-28-532-04334-570018,0,0,1,Buffer,0,49.679241961741894,1.019541706559646
11-28-532-04334-570019,0,0,0,Buffer,0,13.36945186713166,0.2743744315358009
11-28-532-04334-570020,0,0,0,Buffer,0,-13.89394702842149,-0.28513837781814505
11-28-532-04334-570021,0,0,0,Buffer,0,24.389727271434495,0.5005379144873483
11-28-532-04334-570022,0,0,1,Buffer,0,33.750948852692716,0.6926534832753942
11-28-532-04334-570023,0,0,0,Buffer,0,-62.000315423774325,-1.2724008036006453
11-28-532-04334-570024,0,0,0,Buffer,0,63.10623773019529,1.2950970821887742
11-28-532-04334-570027,1,1,1,Buffer,0,32.28634015646091,0.6625960671266491
11-28-532-04334-570028,0,1,1,Buffer,0,25.34603748303496,0.520163780475529
11-28-532-04334-570029,0,0,0,Buffer,0,56.52458054293303,1.1600250936536123
11-28-532-04334-570030,0,0,0,Buffer,0,11.688689994284374,0.2398810141546991
11-28-532-04334-570031,1,1,1,Buffer,0,24.21573121007021,0.4969670821973827
11-28-532-04334-570032,0,0,0,Buffer,0,32.17736885746682,0.6603597048200741
11-28-532-04334-570033,0,0,0,Buffer,0,25.99499802015229,0.5334820660889046
11-28-532-04334-570034,0,0,0,Buffer,0,46.22741889223322,0.9487017048998172
11-28-532-04335-570035,0,0,0,Control,0,4.693422148861002,0.09632070535495707
11-28-532-04335-570036,0,0,0,Control,0,51.89497268199086,1.0650140163331918
11-28-532-04335-570037,1,1,1,Control,0,33.88845701112446,0.6954754929715433
11-28-532-04335-570038,0,0,0,Control,0,9.884435258748,0.20285321583294347
11-28-532-04335-570039,0,0,0,Control,0,2.873565897724881,0.05897272509782222
11-28-532-04335-570040,1,0,0,Control,0,32.07058845050583,0.6581683050715841
11-28-532-04335-570042,1,1,1,Control,0,48.251251296277644,0.990235783551806
11-28-532-04335-570043,0,0,1,Control,0,39.91435055261165,0.819141828089254
11-28-532-04335-570044,0,0,0,Control,0,56.35213861220645,1.1564861559928725
11-28-532-04335-570045,1,1,1,Control,0,31.010547242842783,0.636413620837138
11-28-532-04335-570046,0,0,0,Control,0,39.393351133160216,0.8084496231310309
11-28-532-04335-570047,0,0,0,Control,0,70.73486413276606,1.4516554851364802
11-28-532-04335-570048,0,0,0,Control,0,15.35296212034186,0.3150809992828257
11-28-532-04335-570049,0,0,0,Control,0,-2.0572064242284474,-0.04221899662073321
11-28-532-04335-570050,1,0,1,Control,0,16.943515470065805,0.34772311322249766
11-28-532-04335-570051,0,0,0,Control,0,40.81318954736815,0.8375882416505179
11-28-532-04335-570052,0,0,0,Control,0,-20.505589330864666,-0.42082573555572905
11-28-532-04335-570053,0,0,0,Control,0,-16.223825370529504,-0.33295328092835097
11-28-532-04335-570054,0,0,0,Control,0,5.704225928225285,0.11706491499896968
11-28-532-04335-570055,0,0,0,Control,0,28.87173616893982,0.5925198936748962
11-28-532-04335-570056,0,0,0,Control,0,0.6335580959981791,0.013002189181873475
11-28-532-04335-570057,0,0,1,Control,0,47.803037281476946,0.9810373162743509
11-28-532-04335-570058,0,0,0,Control,0,28.40429751996031,0.5829268890501574
11-28-532-04335-570059,0,0,0,Control,0,25.161748373800368,0.5163817092218235
11-28-532-04335-570060,0,0,0,Control,0,1.8779949236487805,0.03854113053580231
11-28-532-04335-570061,1,0,1,Control,0,15.363242907576245,0.3152919866277975
11-28-532-04335-570062,0,0,0,Control,0,36.409719792798555,0.7472180811755441
11-28-532-04335-570063,1,0,1,Control,0,22.36013726084471,0.458885675417222
11-28-532-04335-570064,0,0,0,Control,0,28.775054810682494,0.5905357515443442
11-28-532-04335-570065,0,0,0,Control,0,32.19938753663775,0.6608115829255293
11-28-532-04335-570066,0,0,1,Control,0,26.062894170175465,0.5348754640943888
11-28-532-04335-570067,1,0,0,Control,0,1.2235014476905057,0.025109295244826437
11-28-532-04335-570068,0,0,0,Control,0,-2.0784144817911994,-0.04265423875299028
11-28-532-04335-570069,0,0,0,Control,0,5.018421575092057,0.10299050256936887
11-28-532-04335-570070,0,0,0,Control,0,15.980201265285189,0.32795350785992944
11-28-532-04335-570071,0,0,0,Control,0,-0.11059537466698834,-0.0022696923820304605
11-28-532-04335-570072,0,0,1,Control,0,14.80290847227697,0.3037925292317063
11-28-532-04336-570073,0,0,0,Holdout,NA,11.584517995204422,0.23774314542877337
11-28-532-04336-570074,1,0,0,Holdout,NA,70.8435427612972,1.4538858411166407
11-28-532-04336-570075,0,0,0,Holdout,NA,39.619623655740526,0.8130932985316487
11-28-532-04336-570076,1,1,1,Holdout,NA,54.21913923345027,1.1127116992815067
11-28-532-04336-570078,0,0,0,Holdout,NA,53.581957878323294,1.0996351518032976
11-28-532-04336-570079,1,0,0,Holdout,NA,56.08206171048268,1.1509435056944268
11-28-532-04336-570080,0,0,0,Holdout,NA,61.28349297440762,1.2576898226261275
11-28-532-04336-570081,0,0,0,Holdout,NA,47.90275249313191,0.9830837206284865
11-28-532-04336-570082,0,0,0,Holdout,NA,57.325141858432154,1.1764546046038433
11-28-532-04336-570083,0,0,0,Holdout,NA,46.73620075192603,0.9591431751198594
11-28-532-04336-570084,0,0,0,Holdout,NA,59.1444796624798,1.213791945036205
11-28-532-04336-570085,0,0,0,Holdout,NA,19.02865690264452,0.3905154057503644
11-28-532-04336-570086,0,0,0,Holdout,NA,46.75361526779244,0.9595005643336285
11-28-532-04336-570087,0,0,0,Holdout,NA,56.645938509696116,1.1625156612156844
11-28-532-04336-570088,0,0,0,Holdout,NA,30.98927583294213,0.6359770785572108
11-28-532-04336-570089,0,0,0,Holdout,NA,52.93088626911142,1.0862735417356641
11-28-532-04336-570090,0,0,0,Holdout,NA,38.818332780033344,0.796648815189928
11-28-532-04336-570091,0,0,1,Holdout,NA,15.33511220213717,0.3147146745292722
11-28-532-04336-570092,0,0,0,Holdout,NA,66.93804742544162,1.373735355270956
11-28-532-04336-570093,0,0,0,Holdout,NA,62.02523201296173,1.2729121540331112
11-28-532-04336-570094,0,0,0,Holdout,NA,23.740181552955384,0.4872076194957964
11-28-532-04336-570095,0,0,0,Holdout,NA,32.505397540308834,0.6670916699205645
11-28-532-04336-570096,0,0,0,Holdout,NA,57.37142816862579,1.17740451490484
11-28-532-04336-570097,0,0,0,Holdout,NA,-24.349636868039422,-0.4997151596167024
11-28-532-04336-570098,0,0,0,Holdout,NA,4.363548585628033,0.0895508787165705
11-28-532-04336-570100,1,0,0,Holdout,NA,15.848901425084936,0.3252589083076282
11-28-532-04337-570101,0,0,0,Treatment,1,30.97083415879465,0.635598609498713
11-28-532-04337-570102,0,1,1,Treatment,1,53.72095453060143,1.1024877090983318
11-28-532-04337-570103,1,0,1,Treatment,1,43.58940162138832,0.8945630239529084
11-28-532-04337-570104,0,0,0,Treatment,1,39.41576590874543,0.8089096301208697
11-28-532-04337-570106,0,0,1,Treatment,1,61.788794953433545,1.2680598770327707
11-28-532-04337-570108,1,0,1,Treatment,1,57.32730145326784,1.1764989248655324
11-28-532-04337-570110,0,0,0,Treatment,1,12.762878550201814,0.2619260371908861
11-28-532-04337-570112,0,0,0,Treatment,1,-22.037881152045223,-0.4522721779051694
11-28-532-04337-570113,0,0,0,Treatment,1,38.978016194221205,0.7999259163328106
11-28-532-04337-570114,0,0,0,Treatment,1,-43.00268788566338,-0.8825221976487632
11-28-532-04337-570115,0,0,0,Treatment,1,-47.15982658404259,-0.9678370316837647
11-28-532-04337-570116,0,0,1,Treatment,1,18.61918490986604,0.38211202120139626
11-28-532-04337-570117,0,0,0,Treatment,1,35.04966789042367,0.7193064306993788
11-28-532-04337-570118,0,0,0,Treatment,1,24.71682870782326,0.5072508501825173
11-28-532-04337-570119,0,0,0,Treatment,1,-18.728174191063154,-0.3843487525475397
11-28-532-04337-570120,0,0,0,Treatment,1,28.951679359762018,0.5941605269450547
11-28-532-04337-570121,0,0,0,Treatment,1,18.487734257913512,0.3794143266165379
11-28-532-04337-570122,0,0,0,Treatment,1,50.83612892578356,1.0432839067833126
11-28-532-04337-570123,0,0,0,Treatment,1,-77.5373488281298,-1.5912594038214325
11-28-532-04337-570124,0,0,1,Treatment,1,31.779010990709736,0.6521844098023332
11-28-532-04337-570125,0,0,0,Treatment,1,30.53643616188737,0.6266836812992448
11-28-532-04337-570126,0,0,0,Treatment,1,3.495061642420609,0.07172736480538075
11-28-532-04337-570127,0,1,1,Treatment,1,70.51491616158306,1.4471416052736004
11-28-532-04337-570128,1,0,1,Treatment,1,67.86457429830818,1.392749993011669
11-28-532-04338-570129,1,0,0,Buffer,0,16.01431654804007,0.32865363838177725
11-28-532-04338-570130,0,0,0,Buffer,0,42.814286901599985,0.8786557404882959
11-28-532-04338-570131,1,0,1,Buffer,0,21.84274033769932,0.4482674026505281
11-28-532-04338-570132,1,0,0,Buffer,0,3.4679532375123,0.07117103285845588
11-28-532-04338-570133,1,0,0,Buffer,0,41.415465884852914,0.8499484512811841
11-28-532-04338-570134,1,0,0,Buffer,0,42.46776984287064,0.8715443478933562
11-28-532-04338-570135,1,1,1,Buffer,0,4.160663950802152,0.08538718098977337
11-28-532-04338-570136,1,0,0,Buffer,0,23.074614591482494,0.4735485287179548
11-28-532-04338-570137,1,0,0,Buffer,0,49.34093963584346,1.012598900730499
11-28-532-04338-570139,1,0,1,Buffer,0,36.942638698546745,0.7581549036625465
11-28-532-04338-570140,0,0,0,Buffer,0,39.91165689979157,0.8190865476283488
11-28-532-04338-570141,0,0,0,Buffer,0,37.22995851092356,0.7640514214086233
11-28-532-04338-570142,0,0,0,Buffer,0,55.54796559968438,1.1399825240294992
11-28-532-04338-570143,1,0,0,Buffer,0,51.27248568771421,1.0522390337168157
11-28-532-04338-570144,1,0,0,Buffer,0,31.009292805180976,0.6363878766537732
11-28-532-04338-570145,0,0,1,Buffer,0,69.82144986711167,1.432909950735646
11-28-532-04338-570146,1,0,0,Buffer,0,64.03767983302347,1.3142125926832835
11-28-532-04338-570147,1,0,0,Buffer,0,71.6961622436049,1.471383715232905
11-28-532-04338-570148,1,0,0,Buffer,0,34.638598017295756,0.7108702536681987
11-28-532-04338-570149,1,0,1,Buffer,0,66.56422788263995,1.3660636477415442
11-28-532-04338-570150,1,0,1,Buffer,0,6.227739582485838,0.1278087183139059
11-28-532-04338-570151,0,0,0,Buffer,0,44.46156398137394,0.9124619665652295
11-28-532-04338-570152,0,0,0,Buffer,0,51.26425463853922,1.052070112099028
11-28-532-04338-570153,1,0,1,Buffer,0,19.896775354044344,0.4083313572924129
11-28-532-04338-570154,0,0,0,Buffer,0,3.593880047061456,0.07375536444725568
11-28-532-04338-570155,0,0,0,Buffer,0,39.602903996404144,0.8127501695035119
11-28-532-04338-570156,0,0,0,Buffer,0,55.11348195799762,1.131065838185969
11-28-532-04338-570157,1,0,1,Buffer,0,31.154695487156257,0.6393719016240735
11-28-532-04338-570158,0,1,1,Buffer,0,36.50290919350384,0.749130559644952
11-28-532-04338-570159,0,0,1,Buffer,0,26.804157177443624,0.5500880261544484
11-28-532-04338-570160,0,0,0,Buffer,0,26.759619252788752,0.549173997076786
11-28-532-04338-570161,1,1,1,Buffer,0,19.26748136708339,0.3954166782421974
11-28-532-04338-570162,0,0,0,Buffer,0,16.92480543239847,0.3473391366765624
11-28-532-04338-570163,1,0,0,Buffer,0,14.8353504401881,0.3044583191677471
11-28-532-04338-570164,1,0,1,Buffer,0,43.29198969834548,0.888459390974696
11-28-532-04338-570165,0,0,0,Buffer,0,44.27583948034718,0.908650437498973
11-28-532-04338-570166,1,0,0,Buffer,0,36.59142372249375,0.7509470981100759
11-28-532-04339-570167,0,0,0,Control,0,62.61598756525433,1.2850359284741104
11-28-532-04339-570168,1,0,0,Control,0,23.03798200478124,0.47279673685305773
11-28-532-04339-570169,0,0,0,Control,0,65.24266343622459,1.3389418556645938
11-28-532-04339-570170,1,0,1,Control,0,31.226364392263278,0.6408427259550152
11-28-532-04339-570171,1,0,1,Control,0,35.279550024558404,0.724024184314134
11-28-532-04339-570172,1,0,0,Control,0,37.55027965882249,0.7706252087064955
11-28-532-04339-570173,0,1,1,Control,0,50.478413164357036,1.0359426889332306
11-28-532-04339-570174,1,0,0,Control,0,38.54056316044624,0.7909482911722236
11-28-532-04339-570175,0,0,0,Control,0,69.72998386125384,1.43103284061838
11-28-532-04339-570176,0,0,0,Control,0,-11.436472484912896,-0.23470488304290008
11-28-532-04339-570177,0,0,0,Control,0,-29.824610021280463,-0.6120752370172856
11-28-532-04339-570178,0,0,0,Control,0,-5.919195149236769,-0.12147661851523282
11-28-532-04339-570179,0,0,0,Control,0,53.27857420370042,1.0934089636177866
11-28-532-04339-570180,0,0,0,Control,0,-26.95739385071836,-0.5532328241265757
11-28-532-04339-570181,1,0,0,Control,0,-16.902152476359262,-0.3468742416309303
11-28-532-04339-570183,1,0,1,Control,0,63.00269640665521,1.2929721564948033
11-28-532-04339-570184,1,0,0,Control,0,61.18191758966825,1.2556052428899596
11-28-532-04339-570185,0,0,1,Control,0,30.847236594721007,0.6330620798250256
11-28-532-04339-570186,1,0,1,Control,0,31.85306503570115,0.6537041831407898
11-28-532-04339-570187,0,0,0,Control,0,52.0766467788157,1.068742421022964
11-28-532-04339-570188,0,0,0,Control,0,69.63104242118949,1.4290023159833554
11-28-532-04339-570189,0,0,0,Control,0,-75.70533823271731,-1.5536619861651686
11-28-532-04339-570190,0,0,0,Control,0,34.876833076057586,0.7157594300883909
11-28-532-04339-570191,0,0,0,Control,0,-9.573784775853223,-0.1964778946531644
11-28-532-04339-570192,0,0,1,Control,0,65.73498911567322,1.3490456041033227
11-28-532-04339-570193,0,0,0,Control,0,44.35835528876128,0.9103438672858738
11-28-532-04339-570194,0,0,0,Control,0,33.855930173333846,0.6948079612943174
11-28-532-04339-570195,0,0,1,Control,0,-6.791233791618259,-0.13937302213435937
11-28-532-04339-570196,0,0,1,Control,0,-7.319637312024941,-0.15021717767446263
11-28-532-04339-570197,0,0,0,Control,0,14.906233450628761,0.30591301498388723
11-28-532-04339-570198,0,0,0,Control,0,54.40068707459229,1.1164375128903916
11-28-532-04339-570199,1,0,0,Control,0,10.720171971872984,0.22000461350101125
11-28-532-04340-570201,1,1,1,Treatment,1,65.03312869655585,1.3346416812329889
11-28-532-04340-570202,0,0,0,Treatment,1,2.0346145473573847,0.04175535507166721
11-28-532-04340-570203,0,0,0,Treatment,1,22.626858453108593,0.464359458204523
11-28-532-04340-570204,0,0,0,Treatment,1,21.83854362988306,0.4481812757596988
11-28-532-04340-570205,0,0,1,Treatment,1,43.75608355350084,0.8979837521043066
11-28-532-04340-570206,0,0,1,Treatment,1,53.6609746024617,1.1012567716709452
11-28-532-04340-570207,0,0,0,Treatment,1,34.81835304007075,0.7145592741815111
11-28-532-04340-570208,1,0,1,Treatment,1,45.034431055230286,0.9242186249007394
11-28-532-04340-570209,0,0,1,Treatment,1,32.11698296882764,0.6591204360727225
11-28-532-04340-570210,1,0,1,Treatment,1,50.37453124190452,1.033810773301758
11-28-532-04340-570211,1,0,0,Treatment,1,49.5149369022109,1.0161697577501287
11-28-532-04340-570212,1,0,0,Treatment,1,5.583683219073722,0.1145910785524242
11-28-532-04340-570213,1,0,0,Treatment,1,51.518405659387234,1.057285923679221
11-28-532-04340-570214,1,0,1,Treatment,1,60.55793338391385,1.2427995337672029
11-28-532-04340-570215,1,0,0,Treatment,1,43.9564258968079,0.9020952756808689
11-28-532-04340-570216,0,0,0,Treatment,1,40.509113659802324,0.8313478475323621
11-28-532-04340-570217,1,0,1,Treatment,1,56.49233654699628,1.1593633665952774
11-28-532-04340-570218,1,0,0,Treatment,1,63.57437482613541,1.304704420683718
11-28-532-04340-570219,1,0,0,Treatment,1,32.45419069595123,0.6660407780103359
11-28-532-04340-570220,0,0,0,Treatment,1,19.22016207834629,0.39444556865019986
11-28-532-04340-570221,1,0,0,Treatment,1,41.45970381881141,0.8508563238030203
11-28-532-04340-570222,1,0,0,Treatment,1,31.042834948723495,0.637076244932326
11-28-532-04340-570223,0,0,0,Treatment,1,67.88200646335451,1.3931077444305422
11-28-532-04340-570224,1,0,0,Treatment,1,69.0834893453227,1.417765163898162
11-28-532-04340-570225,1,0,1,Treatment,1,79.03077627230925,1.621908252413652
11-28-532-04340-570226,1,0,0,Treatment,1,46.20156367725136,0.9481710915296218
11-28-532-04340-570227,0,0,0,Treatment,1,72.53342142874874,1.488566357816535
11-28-532-04340-570228,0,0,1,Treatment,1,60.386956695004095,1.2392906665158223
11-28-532-04340-570230,0,0,0,Treatment,1,63.104412788789745,1.2950596298484904
11-28-532-04340-570231,0,0,0,Treatment,1,7.950104027546129,0.1631559240338874
11-28-532-04340-570232,1,1,1,Treatment,1,54.84170879561066,1.125488376396385
11-28-532-04341-570233,1,0,0,Control,0,53.050839446844826,1.0887352795300482
11-28-532-04341-570234,0,0,0,Control,0,37.20932236990218,0.7636279164274091
11-28-532-04341-570235,0,0,0,Control,0,-43.64120361406521,-0.8956261297880924
11-28-532-04341-570236,0,0,0,Control,0,-32.258135905483954,-0.6620172456906182
11-28-532-04341-570237,0,1,1,Control,0,-7.495748594959015,-0.15383141957624707
11-28-532-04341-570238,0,0,0,Control,0,49.40214900743705,1.013855069397888
11-28-532-04341-570239,0,0,1,Control,0,-0.6056481762965692,-0.012429408156261649
11-28-532-04341-570240,0,0,0,Control,0,-2.2960449552119053,-0.047120557793075536
11-28-532-04341-570241,0,0,0,Control,0,37.288837804187644,0.7652597710686627
11-28-532-04341-570245,0,0,0,Control,0,-20.938350555709302,-0.429707073118221
11-28-532-04341-570246,1,0,1,Control,0,-37.69954668680423,-0.7736885396759746
11-28-532-04341-570247,1,0,0,Control,0,-27.527732784928347,-0.5649375987435004
11-28-532-04341-570248,0,0,0,Control,0,17.254877450115973,0.35411303609496436
11-28-532-04341-570250,0,0,0,Control,0,28.08380883870151,0.5763496635507169
11-28-532-04341-570251,0,0,0,Control,0,53.100224725765955,1.0897487883832822
11-28-532-04341-570252,0,0,0,Control,0,63.30835527925144,1.2992450374061475
11-28-532-04341-570254,0,0,0,Control,0,24.17203012392539,0.496070227129004
11-28-532-04341-570255,0,0,0,Control,0,-92.92920498648095,-1.9071386055791986
11-28-532-04341-570256,0,0,0,Control,0,62.11195751857201,1.2746919772852503
11-28-532-04341-570257,0,0,0,Control,0,40.37741260914251,0.8286450141427381
11-28-532-04341-570258,0,0,0,Control,0,30.578638817718826,0.6275497848477024
11-28-532-04341-570259,0,0,0,Control,0,-36.34976030589826,-0.7459875632532741
11-28-532-04341-570261,0,0,0,Control,0,15.986168021144538,0.32807596054260424
11-28-532-04341-570262,1,0,0,Control,0,5.486768815196241,0.11260215374564977
11-28-532-04341-570264,0,0,0,Control,0,31.7166469707726,0.6509045448767855
11-28-532-04341-570266,0,0,0,Control,0,19.758068978207376,0.4054847571925073
11-28-532-04341-570267,0,0,0,Control,0,57.30106048138987,1.175960394803603
11-28-532-04341-570268,0,0,0,Control,0,52.92450648944883,1.0861426127764486
11-28-532-04341-570269,0,0,0,Control,0,56.665351727027904,1.162914068758688
11-28-532-04341-570270,1,1,1,Control,0,70.98322526667961,1.456752473824599
11-28-532-04341-570271,1,0,0,Control,0,55.87534150119596,1.1467010924321865
11-28-532-04341-570272,0,0,0,Control,0,37.14526927426023,0.7623133874639536
11-28-532-04342-570273,0,0,0,Holdout,NA,29.935612658080125,0.6143532874320331
11-28-532-04342-570274,0,0,0,Holdout,NA,41.2429077492074,0.8464071288062505
11-28-532-04342-570275,0,0,0,Holdout,NA,27.957375937895787,0.5737549457095706
11-28-532-04342-570276,0,0,0,Holdout,NA,42.91045169234038,0.8806292813675612
11-28-532-04342-570277,0,0,0,Holdout,NA,29.039941605048586,0.5959718879206016
11-28-532-04342-570278,0,0,0,Holdout,NA,2.258219422846091,0.04634428371366172
11-28-532-04342-570279,0,0,0,Holdout,NA,54.143862560409055,1.111166834572104
11-28-532-04342-570280,0,1,1,Holdout,NA,73.04687483374683,1.4991036997746459
11-28-532-04342-570282,0,0,0,Holdout,NA,23.003868171201855,0.4720966360718984
11-28-532-04342-570284,0,0,0,Holdout,NA,25.881268044031057,0.5311480438823877
11-28-532-04342-570285,0,0,0,Holdout,NA,-6.7357082260632035,-0.13823349931500384
11-28-532-04342-570286,0,0,0,Holdout,NA,-1.7945731866762176,-0.03682910883984693
11-28-532-04342-570287,0,0,0,Holdout,NA,39.39003439281236,0.808381555363067
11-28-532-04342-570289,0,0,0,Holdout,NA,4.643125302817192,0.09528848887529412
11-28-532-04342-570290,0,0,0,Holdout,NA,-20.207707838001742,-0.4147124658359559
11-28-532-04342-570291,0,0,0,Holdout,NA,-12.987329533130426,-0.2665323300636782
11-28-532-04342-570292,0,0,0,Holdout,NA,-13.631950687368683,-0.2797615607387889
11-28-532-04342-570293,1,0,0,Holdout,NA,-56.72470285359716,-1.1641321016126378
11-28-532-04342-570296,0,0,0,Holdout,NA,-23.07020369267296,-0.47345800609478067
11-28-532-04342-570297,0,0,0,Holdout,NA,-10.289235961896898,-0.2111607338909456
11-28-532-04342-570298,0,0,0,Holdout,NA,6.492611671799132,0.1332445529058761
11-28-532-04342-570299,0,0,0,Holdout,NA,-41.70825761197113,-0.8559572663384386
11-28-532-04342-570300,0,0,1,Holdout,NA,11.463513913407441,0.23525984046709575
11-28-532-04342-570303,0,0,0,Holdout,NA,26.757864495914205,0.5491379850977819
11-28-532-04343-570304,0,0,0,Treatment,1,52.574159643560456,1.0789526234159044
11-28-532-04343-570305,1,0,0,Treatment,1,34.98431927697809,0.7179653144857917
11-28-532-04343-570306,1,0,0,Treatment,1,53.947921758286405,1.1071456415769565
11-28-532-04343-570307,0,0,0,Treatment,1,48.951450520188565,1.0046056145614586
11-28-532-04343-570308,1,0,0,Treatment,1,10.822559251771722,0.22210585534681776
11-28-532-04343-570309,1,0,0,Treatment,1,21.373389185994867,0.4386351487092743
11-28-532-04343-570310,1,0,0,Treatment,1,30.459611230686697,0.6251070424784878
11-28-532-04343-570312,0,0,0,Treatment,1,33.32619495252517,0.6839364759470984
11-28-532-04343-570313,0,0,0,Treatment,1,53.80983535221583,1.1043117647998852
11-28-532-04343-570314,0,0,0,Treatment,1,-62.25269228277137,-1.277580204963415
11-28-532-04343-570315,1,1,1,Treatment,1,31.51659129106425,0.6467989043508315
11-28-532-04343-570316,0,0,0,Treatment,1,31.653246819123293,0.6496034159493664
11-28-532-04343-570318,0,0,1,Treatment,1,81.84186045198196,1.6795986971276327
11-28-532-04343-570320,0,0,0,Treatment,1,-1.8862736175587498,-0.03871102994215019
11-28-532-04343-570321,1,0,0,Treatment,1,26.274388167754427,0.5392158473752937
11-28-532-04343-570322,0,0,0,Treatment,1,23.230307421203747,0.47674373313422486
11-28-532-04343-570323,0,0,0,Treatment,1,5.472175461850062,0.11230266180922996
11-28-532-04343-570324,1,0,0,Treatment,1,34.312067137006295,0.7041690272044149
11-28-532-04343-570325,1,1,1,Treatment,1,16.617897370862387,0.34104061929869306
11-28-532-04343-570327,0,0,0,Treatment,1,48.62886254294802,0.9979853062829078
11-28-532-04343-570328,0,0,0,Treatment,1,68.44054492909649,1.4045703440607926
11-28-532-04343-570329,0,0,0,Treatment,1,66.10641964754032,1.3566682831816343
