"S","Y","H"
"Ssynth",0.55,0.669354523177258
"Ssynth",0.14,-0.825596512631949
"Ssynth",0.23,-0.531427825663977
"Ssynth",0.2,-0.624978760935976
"Ssynth",0.11,-1.03403874354633
"Ssynth",0.78,1.63156904758221
"Ssynth",0.88,2.41790942120759
"Ssynth",0.15,-0.887572268553902
"Ssynth",0.23,-0.524314658105751
"Ssynth",0.09,-1.0230143646462
"Ssynth",0.2,-0.638913865042498
"Ssynth",0.08,-1.22961096446788
"Ssynth",0.87,2.24133604889695
"Ssynth",0.12,-0.924108908652091
"Ssynth",0.74,1.55981444137038
"Ssynth",0.79,1.77864566996235
"Ssynth",0.03,-1.38569876515437
"Ssynth",0.12,-0.989436092028283
"Ssynth",0.07,-1.18477859136086
"Ssynth",0.15,-0.852319843008448
"Ssynth",0.16,-0.749195628263091
"Ssynth",0.26,-0.393790395712957
"Ssynth",0.12,-1.01251690556318
"Ssynth",0.2,-0.630681858888074
"Ssynth",0.12,-1.07161625598985
"Ssynth",0.78,1.97138602452715
"Ssynth",0.87,2.56128610877995
"Ssynth",0.76,1.39786676728463
"Ssynth",0.07,-0.651493558014415
"Ssynth",0.18,-0.394235403636691
"Ssynth",0.18,-0.429216628443051
"Ssynth",0.27,-0.187321008783691
"Ssynth",0.88,1.16903184464123
"Ssynth",0.25,-0.225236794622141
"Ssynth",0.79,0.882543843879191
"Ssynth",0.18,-0.396691993593446
"Ssynth",0.78,0.961610357263982
"Ssynth",0.24,-0.260260022312084
"Ssynth",0.15,-0.462009352642597
"Ssynth",0.23,-0.281352428235388
"Ssynth",0.77,0.946315446097536
"Ssynth",0.21,-0.326494582851492
"Ssynth",0.24,-0.251728205763813
"Ssynth",0.08,-0.658079768251434
"Ssynth",0.1,-0.662523964612384
"Ssynth",0.18,-0.404280399249661
"Ssynth",0.12,-0.519781943973294
"Ssynth",0.75,0.967927631567901
"Ssynth",0.79,0.99169673818383
"Ssynth",0.11,-0.559691675856428
"Ssynth",0.21,-0.310008687220404
"Ssynth",0.74,0.892002843462712
"Ssynth",0.17,-0.422102712542704
"Ssynth",0.77,0.968663974794783
"Ssynth",0.13,-0.517188019453958
"Ssynth",0.15,-0.472996369874367
"Ssynth",0.79,0.940968477759015
"Ssynth",0.69,0.757999424456248
"Ssynth",0.92,1.40284712858999
"Ssynth",0.91,1.27932267061558
"Ssynth",0.84,1.15520052683697
"Ssynth",0.87,1.22611036742748
"Ssynth",0.2,-0.360032040460377
"Ssynth",0.13,-0.497655041847205
"Ssynth",0.86,1.15924273698316
"Ssynth",0.12,-0.543890759784325
"Ssynth",0.23,-0.28403899431464
"Ssynth",0.17,-0.394319663692243
"Ssynth",0.88,1.15690225982819
"Ssynth",0.19,-0.392008419222066
"Ssynth",0.25,-0.232556745480251
"Ssynth",0.1,-0.564046344535407
"Ssynth",0.16,-0.408877074496552
"Ssynth",0.19,-0.360666833726482
"Ssynth",0.26,-0.21377068016633
"Ssynth",0.79,0.982255382349209
"Ssynth",0.17,-0.441862647688407
"Ssynth",0.24,-0.264810535747092
"Ssynth",0.16,-0.455770470502079
"Ssynth",0.19,-0.37627005729613
"Ssynth",0.18,-0.382464841551569
"Ssynth",0.2,-0.336051403178854
"Ssynth",0.24,-0.264810535747092
"Ssynth",0.08,-0.60832487914994
"Ssynth",0.19,-0.354435128082346
"Ssynth",0.1,-0.606821483353557
"Ssynth",0.14,-0.470087325835047
"Ssynth",0.11,-0.591010798015246
"Ssynth",0.17,-0.416823037858692
"Ssynth",0.05,-0.75358605885675
"Ssynth",0.05,-0.633644508366545
"Ssynth",0.06,-0.679013821465336
"Ssynth",0.01,-0.794719369570208
"Ssynth",0.09,-0.601592094932264
"Ssynth",0.13,-0.519421562089523
"Ssynth",0.18,-0.389898404812412
"Ssynth",0.15,-0.444567554956063
"Ssynth",0.03,-0.76947296704934
"Ssynth",0.05,-0.702147213306815
"Ssynth",0.95,2.94484697709874
"Ssynth",0.9,2.50704002569719
"Ssynth",0.99,3.04058643592261
"Ssynth",0.17,-0.77376219824066
"Ssynth",0.15,-0.863733942325845
"Ssynth",0.14,-0.91986167761523
"Ssynth",0.93,2.37812522642259
"Ssynth",0.15,-0.78063716675522
"Ssynth",0.17,-0.66063755294569
"Ssynth",0.24,-0.490420108969738
"Ssynth",0.16,-0.782760367146215
"Ssynth",0.22,-0.496541943052568
"Ssynth",0.17,-0.784196913333842
"Ssynth",0.13,-0.90818955425162
"Ssynth",0.04,-1.31560707738343
"Ssynth",0.89,2.35847770866311
"Ssynth",0.06,-1.28699721991323
"Ssynth",0.78,1.81032074844408
"Ssynth",0.1,-1.10395011392853
"Ssynth",0.07,-1.32156271775733
"Ssynth",0.06,-1.32392163972199
"Ssynth",0.08,-1.24747453610591
"Ssynth",0.13,-1.07007259773294
"Ssynth",0.77,1.89853585581884
"Ssynth",0.18,-0.667468006442232
"Ssynth",0.07,-1.29534248623726
"Ssynth",0.21,-0.618147328313672
"Ssynth",0.14,-0.862494695979631
"Ssynth",0.64,1.36427988122704
"Ssynth",0.09,-1.13399950405633
"Ssynth",0.11,-1.08826482771286
"Ssynth",0.14,-0.841201876272134
"Ssynth",0.14,-0.801818700277251
"Ssynth",0.13,-0.95777790002335
"Ssynth",0.19,-0.652000263764346
"Ssynth",0.12,-1.13849644041092
"Ssynth",0.94,2.65827533535034
"Ssynth",0.79,1.80230714138292
"Ssynth",0.93,2.67988557312432
"Ssynth",0.91,2.58955780208618
"Ssynth",0.04,-1.16983393658998
"Ssynth",0.03,-1.28475237940023
"Ssynth",0.71,1.52165062193475
"Ssynth",0.11,-1.0427151311314
"Ssynth",0.06,-0.937411790427547
"Ssynth",0.7,1.44533089719604
"Ssynth",0.08,-1.24747453610591
"Ssynth",0.83,2.44661076637542
"Ssynth",0.85,2.46522793809186
"Ssynth",0.79,2.01610375910953
"Ssynth",0.7,1.56638873130443
"Ssynth",0.17,-0.691764470694044
"Ssynth",0.17,-0.719120405581439
"Ssynth",0.17,-0.80600330455119
"Ssynth",0.13,-0.941074233937468
"Ssynth",0.14,-0.900273741319007
"Ssynth",0.77,1.9160782782129
"Ssynth",0.17,-0.761333188309874
"Ssynth",0.17,-0.756597273087246
"Ssynth",0.13,-0.911397622827963
"Ssynth",0.16,-0.70176751718004
"Ssynth",0.16,-0.741550791779899
"Ssynth",0.19,-0.612138225236245
"Ssynth",0.15,-0.815047616535753
"Ssynth",0.73,1.5824795059604
"Ssynth",0.74,1.4483224141203
"Ssynth",0.77,1.74472267434908
"Ssynth",0.14,-0.896689946158496
"Ssynth",0.7,1.5570499398361
"Ssynth",0.15,-0.862804449018432
"Ssynth",0.06,-1.26793163924184
"Ssynth",0.73,1.58782057812242
"Ssynth",0.07,-1.28302800898355
"Ssynth",0.11,-0.507858254100426
"Ssynth",0.1,-0.546723100638244
"Ssynth",0.09,-0.589953791259886
"Ssynth",0.17,-0.416823037858692
"Ssynth",0.72,0.806365288165351
"Ssynth",0.07,-0.64328878866097
"Ssynth",0.02,-0.646131890588484
"Ssynth",0.78,0.794753279840073
"Ssynth",0.63,0.564817309552178
"Ssynth",0.1,-0.474465569570293
"Ssynth",0.18,-0.405062571237473
"Ssynth",0.82,1.0875101590037
"Ssynth",0.17,-0.438016760639648
"Ssynth",0.11,-0.548224761742166
"Ssynth",0.19,-0.400825807960121
"Ssynth",0.81,0.992542033583392
"Ssynth",0.2,-0.344904718991119
"Ssynth",0.18,-0.376975127442168
"Ssynth",0.17,-0.391634198268825
"Ssynth",0.16,-0.412581125850574
"Ssynth",0.21,-0.286222384297381
"Ssynth",0.06,-0.579539870695274
"Ssynth",0.16,-0.397851841546994
"Ssynth",0.29,-0.142945904713566
"Ssynth",0.77,0.820651502805001
"Ssynth",0.06,-0.655834736152992
"Ssynth",0.04,-0.654324892595954
"Ssynth",0.04,-0.595921538027136
"Ssynth",0.07,-0.660340204244868
"Ssynth",0.01,-0.817177065708969
"Ssynth",0.05,-0.672564625574006
"Ssynth",0.1,-0.554332015602688
"Ssynth",0.7,0.767029310525293
"Ssynth",0.6,0.613583642142972
"Ssynth",0.1,-0.493074928893278
"Ssynth",0.12,-0.510163331715196
"Ssynth",0.62,0.620254484312427
"Ssynth",0.11,-0.533041556525326
"Ssynth",0.11,-0.506468160140039
"Ssynth",0.85,1.11921227037218
"Ssynth",0.13,-0.494559156293274
"Ssynth",0.16,-0.44789187679101
"Ssynth",0.74,0.839159911820393
"Ssynth",0.12,-0.526423753384375
"Ssynth",0.78,0.871124571590326
"Ssynth",0.13,-0.534834660263535
"Ssynth",0.09,-0.61374869279842
"Ssynth",0.15,-0.430946872432654
"Ssynth",0.14,-0.467873596440081
"Ssynth",0.11,-0.509626920206205
"Ssynth",0.72,0.815177317365335
"Ssynth",0.06,-0.683641829755717
"Ssynth",0.17,-0.403523247729212
"Ssynth",0.12,-0.490466234001488
"Ssynth",0.09,-0.554487405280158
"Ssynth",0.22,-0.30002493147054
"Ssynth",0.77,0.913634484581299
"Ssynth",0.11,-1.14318670069448
"Ssynth",0.12,-1.09358969294603
"Ssynth",0.18,-0.663229053965362
"Ssynth",0.04,-1.05963015687935
"Ssynth",0.03,-1.25900774477393
"Ssynth",0.06,-1.23313724943654
"Ssynth",0.13,-0.941074233937468
"Ssynth",0.2,-0.622678982505994
"Ssynth",0.9,2.50522184405712
"Ssynth",0.01,-1.79040753770082
"Ssynth",0.72,1.62995430293564
"Ssynth",0.09,-1.23552397551909
"Ssynth",0.11,-1.02673254984881
"Ssynth",0.04,-1.25605733599636
"Ssynth",0.02,-1.45621780310695
"Ssynth",0.05,-1.18483447506899
"Ssynth",0.2,-0.608452353903128
"Ssynth",0.76,1.85224378230105
"Ssynth",0.04,-1.36545933795449
"Ssynth",0.09,-1.06184914194543
"Ssynth",0.1,-1.0501342640028
"Ssynth",0.63,1.2841638289084
"Ssynth",0.82,2.18174056813892
"Ssynth",0.69,1.60831131257497
"Ssynth",0.03,-1.4438865897443
"Ssynth",0.06,-1.10070054768642
"Ssynth",0.68,1.52340680161778
"Ssynth",0.04,-1.06879382619167
"Ssynth",0.74,1.5852047188879
"Ssynth",0.68,1.18400976498652
"Ssynth",0.14,-0.792582276371057
"Ssynth",0.79,1.76843977692514
"Ssynth",0.16,-0.895378556304937
"Ssynth",0.21,-0.579011323861814
"Ssynth",0.02,-1.3295361349123
"Ssynth",0.06,-1.18078184616958
"Ssynth",0.09,-0.884918677937254
"Ssynth",0.03,-1.35924394482894
"Ssynth",0.05,-1.37831961371938
"Ssynth",0.05,-1.37831961371938
"Ssynth",0.14,-0.507393223574364
"Ssynth",0.15,-0.495073698836093
"Ssynth",0.74,0.892002843462712
"Ssynth",0.13,-0.488495689587086
"Ssynth",0.07,-0.660340204244868
"Ssynth",0.79,0.941917143496414
"Ssynth",0.1,-0.578810457933357
"Ssynth",0.05,-0.683633871277237
"Ssynth",0.04,-0.687997395987837
"Ssynth",0.27,-0.188248780395561
"Ssynth",0.06,-0.677381679438358
"Ssynth",0.07,-0.664862773649076
"Ssynth",0.79,0.975556123741852
"Ssynth",0.8,1.03824250797021
"Ssynth",0.13,-0.479708226937992
"Ssynth",0.13,-0.50011798246668
"Ssynth",0.92,1.02323028896014
"Ssynth",0.19,-0.312027129013257
"Ssynth",0.73,0.771254554499626
"Ssynth",0.21,-0.314874644281058
"Ssynth",0.19,-0.356683322441638
"Ssynth",0.24,-0.245188661869622
"Ssynth",0.78,0.817799316401252
"Ssynth",0.23,-0.245671780699761
"Ssynth",0.68,0.741914669692679
"Ssynth",0.78,0.944436038627986
"Ssynth",0.24,-0.272368595702688
"Ssynth",0.75,0.891437078138499
"Ssynth",0.1,-0.594457715270113
"Ssynth",0.08,-0.622827210452387
"Ssynth",0.13,-0.511347605696593
"Ssynth",0.88,1.23076395690431
"Ssynth",0.86,1.74174428376604
"Ssynth",0.76,1.3551973728578
"Ssynth",0.19,-0.51825709260749
"Ssynth",0.18,-0.531533051635434
"Ssynth",0.08,-0.784829629975487
"Ssynth",0.76,1.40146652008415
"Ssynth",0.27,-0.234933862000862
"Ssynth",0.06,-0.879326800529627
"Ssynth",0.77,1.26188375803146
"Ssynth",0.1,-0.778411216992573
"Ssynth",0.1,-0.871022731025396
"Ssynth",0.06,-0.86292075002354
"Ssynth",0.04,-1.01528599886028
"Ssynth",0.72,1.11350914155916
"Ssynth",0.83,1.27034124438771
"Ssynth",0.11,-0.640157445977243
"Ssynth",0.9,1.43075393310453
"Ssynth",0.82,1.20443237784785
"Ssynth",0.81,1.4405237436306
"Ssynth",0.29,-0.196313838769984
"Ssynth",0.29,-0.176283780210259
"Ssynth",0.79,1.36280584578503
"Ssynth",0.8,1.20383882376581
"Ssynth",0.87,1.66099601194995
"Ssynth",0.25,-0.293046622651912
"Ssynth",0.88,1.51273604512834
"Ssynth",0.19,-0.442251589448461
"Ssynth",0.18,-0.526731612901364
"Ssynth",0.8,1.21982852120195
"Ssynth",0.88,1.37362390530404
"Ssynth",0.19,-0.366003236606663
"Ssynth",0.92,1.6727521722393
"Ssynth",0.86,1.42717235590836
"Ssynth",0.9,1.51696290129296
"Ssynth",0.16,-0.471041745976455
"Ssynth",0.06,-1.07937887086099
"Ssynth",0.08,-1.07512586587524
"Ssynth",0.15,-0.891649503564757
"Ssynth",0.08,-1.09007161781029
"Ssynth",0.74,1.66828445600312
"Ssynth",0.16,-0.765710833929426
"Ssynth",0.08,-1.22961096446788
"Ssynth",0.05,-1.21851265581719
"Ssynth",0.15,-0.83650368315573
"Ssynth",0.09,-1.12328703340614
"Ssynth",0.11,-0.974863740756314
"Ssynth",0.74,1.68100873307459
"Ssynth",0.72,1.6535479053075
"Ssynth",0.73,1.71995897251849
"Ssynth",0.07,-1.2769854737336
"Ssynth",0.09,-0.973162407113956
"Ssynth",0.71,1.61963066033285
"Ssynth",0.77,1.97540061600309
"Ssynth",0.11,-0.941591941136315
"Ssynth",0.2,-0.614895800802676
"Ssynth",0.8,2.15767950401977
"Ssynth",0.09,-1.0886241491414
"Ssynth",0.13,-0.930634966809793
"Ssynth",0.08,-1.18929401806063
"Ssynth",0.14,-0.990529314088908
"Ssynth",0.11,-1.11539454063658
"Ssynth",0.73,1.58224252143708
"Ssynth",0.15,-0.609192829234437
"Ssynth",0.22,-0.390496468704788
"Ssynth",0.89,1.72761507197656
"Ssynth",0.74,1.17119606460555
"Ssynth",0.75,1.09243772647114
"Ssynth",0.13,-0.658512117530008
"Ssynth",0.75,1.3834809803286
"Ssynth",0.08,-0.632145914622569
"Ssynth",0.67,1.13684280543579
"Ssynth",0.71,1.17816242658606
"Ssynth",0.1,-0.865934694145725
"Ssynth",0.74,1.18273354279062
"Ssynth",0.12,-0.695186905747599
"Ssynth",0.12,-0.761797980590093
"Ssynth",0.75,1.16418074787163
"Ssynth",0.56,0.626917363093495
"Ssynth",0.26,-0.237467761397859
"Ssynth",0,-1.10439118668243
"Ssynth",0.84,1.73165007688584
"Ssynth",0.17,-0.545584455157576
"Ssynth",0.05,-0.984631961221858
"Ssynth",0.02,-1.0462071099976
"Ssynth",0.02,-1.12911569575542
"Ssynth",0.07,-1.24454770706016
"Ssynth",0.14,-0.662446583740882
"Ssynth",0.01,-1.2658878725825
"Ssynth",0.1,-0.730113080673747
"Ssynth",0.76,1.21586364239919
"Ssynth",0.06,-0.906314785720082
"Ssynth",0.12,-0.698953287475719
"Ssynth",0.13,-0.954815751152718
"Ssynth",0.11,-0.729307097738463
"Ssynth",0.1,-0.837551354459055
"Ssynth",0.15,-0.622279953663016
"Ssynth",0.91,1.93540109753991
"Ssynth",0.74,1.19233293094813
"Ssynth",0.14,-0.762954993975025
"Ssynth",0.19,-0.270761494097728
"Ssynth",0.17,-0.318241156493443
"Ssynth",0.76,0.783957039681094
"Ssynth",0.17,-0.369115086868238
"Ssynth",0.04,-0.595795693371135
"Ssynth",0.08,-0.514261805999838
"Ssynth",0.05,-0.528849026849696
"Ssynth",0.7,0.647384372054154
"Ssynth",0.15,-0.395505463039847
"Ssynth",0.08,-0.529161736884033
"Ssynth",0.84,0.742016124176423
"Ssynth",0.15,-0.330328970199412
"Ssynth",0.13,-0.433511200481465
"Ssynth",0.07,-0.445251237884397
"Ssynth",0.12,-0.339919742757048
"Ssynth",0.61,0.379553042270918
"Ssynth",0.21,-0.250568977551252
"Ssynth",0.08,-0.462788302410395
"Ssynth",0.75,0.766590394833033
"Ssynth",0.13,-0.356389269316942
"Ssynth",0.13,-0.410806612952831
"Ssynth",0.21,-0.239984670744613
"Ssynth",0.08,-0.456616562571437
"Ssynth",0.15,-0.344594470147418
"Ssynth",0.17,-0.36001380136287
"Ssynth",0.77,0.77123099483209
"Ssynth",0.11,-0.430365721553551
"Ssynth",0.04,-0.551454364497092
"Ssynth",0.18,-0.306003927238481
"Ssynth",0.04,-0.526961903874999
"Ssynth",0.18,-0.364957976483526
"Ssynth",0.16,-0.318832237674714
"Ssynth",0.03,-0.579473187788993
"Ssynth",0.72,0.651905574000834
"Ssynth",0.77,0.713092813043054
"Ssynth",0.06,-0.520747714007245
"Ssynth",0.69,0.557939852460301
"Ssynth",0.6,0.404167733535888
"Ssynth",0.76,0.621447571232142
"Ssynth",0.06,-0.510606094693797
"Ssynth",0.03,-0.621279871136509
"Ssynth",0.06,-0.491993903682218
"Ssynth",0.07,-0.484072512457619
"Ssynth",0.04,-0.551564407035826
"Ssynth",0.04,-0.504618173887262
"Ssynth",0.01,-0.685204734526528
"Ssynth",0.06,-0.543179240755528
"Ssynth",0.14,-0.372242546582758
"Ssynth",0.03,-0.661041050621413
"Ssynth",0.11,-0.497601356669404
"Ssynth",0.03,-0.607345953217693
"Ssynth",0.08,-0.547083279314595
"Ssynth",0.09,-0.422087303016822
"Ssynth",0.04,-0.525051726622422
"Ssynth",0.14,-0.394787702670171
"Ssynth",0.82,0.730899374502065
"Ssynth",0.08,-0.45722626215784
"Ssynth",0.02,-0.53933233294189
"Ssynth",0.05,-0.489301247849798
"Ssynth",0.17,-0.298271966169957
"Ssynth",0.06,-0.495663020198222
"Ssynth",0.1,-0.452323827962909
"Ssynth",0.06,-0.520481039117698
"Ssynth",0.12,-0.418858763297927
"Ssynth",0.11,-0.43847431275183
"Ssynth",0.09,-0.513573176752716
"Ssynth",0.11,-0.739256926244064
"Ssynth",0.06,-0.960131179806958
"Ssynth",0.06,-1.00927305281067
"Ssynth",0.13,-0.741204619886828
"Ssynth",0.12,-0.717583506399633
"Ssynth",0.04,-1.06561243008851
"Ssynth",0.01,-1.22489938635717
"Ssynth",0.07,-0.954221039495779
"Ssynth",0.05,-1.11956751128065
"Ssynth",0.01,-1.03787657837002
"Ssynth",0,-1.24353513057227
"Ssynth",0.08,-0.853250309923264
"Ssynth",0.15,-0.354754205752134
"Ssynth",0.08,-0.502825906256941
"Ssynth",0.07,-0.54080534274056
"Ssynth",0,-0.336339806207809
"Ssynth",0,-0.307080379692808
"Ssynth",0,-0.300145193329006
"Ssynth",0,-0.495046832249443
"Ssynth",0,-0.369459804832161
"Ssynth",0.01,-0.617712109860975
"Ssynth",0,-0.412313032596198
"Ssynth",0,-0.322129044881558
"Ssynth",0.02,-1.18148614817741
"Ssynth",0.03,-1.15155400688549
"Ssynth",0,-0.466883889374211
"Ssynth",0,-0.324664255214207
"Ssynth",0,-0.316672671691758
"Ssynth",0,-0.46357210888769
"Ssynth",0,-0.30598558571177
"Ssynth",0.02,-0.324130253918305
"Ssynth",0,-0.413394827947491
"Ssynth",0.02,-0.346921910670052
"Ssynth",0,-0.29773497529848
"Ssynth",0.69,1.1022345458085
"Ssynth",0.01,-1.06397102489191
"Ssynth",0.1,-0.640275046911398
"Ssynth",0.07,-0.806955876177592
"Ssynth",0.16,-0.569176162986388
"Ssynth",0.05,-1.05137306081485
"Ssynth",0.13,-0.789298480985839
"Ssynth",0.02,-1.09747126076228
"Ssynth",0.04,-1.04216729392592
"Ssynth",0.07,-1.01079858607471
"Ssynth",0.05,-1.22278628680071
"Ssynth",0.03,-1.24739177873595
"Ssynth",0.05,-1.32986317829956
"Ssynth",0.01,-1.46500340323284
"Ssynth",0.13,-0.702278220647112
"Ssynth",0.71,1.25696068227177
"Ssynth",0.02,-1.17947067071629
"Ssynth",0.07,-1.08476006326348
"Ssynth",0.64,0.87509480794777
"Ssynth",0.02,-1.21131212074835
"Ssynth",0.06,-0.5583627167146
"Ssynth",0.67,0.563909467679216
"Ssynth",0.14,-0.318609486111154
"Ssynth",0.12,-0.367211155628839
"Ssynth",0.11,-0.474035426962742
"Ssynth",0.07,-0.455661777382647
"Ssynth",0.06,-0.511926796381722
"Ssynth",0.07,-0.481358735458022
"Ssynth",0.04,-0.595660475734116
"Ssynth",0.07,-0.502891389007587
"Ssynth",0.65,0.495109715651155
"Ssynth",0.11,-0.398755238717013
"Ssynth",0.2,-0.29351077635644
"Ssynth",0.02,-0.70502901144906
"Ssynth",0.64,0.561148371533251
"Ssynth",0.04,-1.07544313337662
"Ssynth",0.34,-0.0233255605201554
"Ssynth",0.22,-0.352748514946851
"Ssynth",0.65,1.01096951923265
"Ssynth",0.12,-0.839490532520582
"Ssynth",0.05,-0.890932364481169
"Ssynth",0.08,-0.854254107340399
"Ssynth",0.21,-0.39048263221347
"Ssynth",0.76,1.39511396799459
"Ssynth",0.82,1.41464629857706
"Ssynth",0.07,-0.99243018035129
"Ssynth",0.16,-0.618176550852908
"Ssynth",0.7,1.17700675331452
"Ssynth",0.03,-0.974488194916234
"Ssynth",0.02,-1.19362160209262
"Ssynth",0.78,0.689414039688115
"Ssynth",0.15,-0.359164172870463
"Ssynth",0.03,-0.494358086664798
"Ssynth",0.05,-0.489624984378374
"Ssynth",0.69,0.455379937952898
"Ssynth",0.03,-0.608596213007817
"Ssynth",0.75,0.578166468530151
"Ssynth",0.23,-0.24218722290894
"Ssynth",0.18,-0.343084746556419
"Ssynth",0.02,-0.594538939027611
"Ssynth",0.77,0.690237203578503
"Ssynth",0.14,-0.420795743041244
"Ssynth",0.18,-0.333370537932733
"Ssynth",0.07,-0.49547014338736
"Ssynth",0.19,-0.318110512735408
"Ssynth",0.14,-0.388113915726279
"Ssynth",0.68,0.703736777555297
"Ssynth",0.02,-0.590251581755297
"Ssynth",0.02,-0.558282717483636
"Ssynth",0,-0.698185010922449
"Ssynth",0.01,-0.570261418770306
"Ssynth",0.04,-0.957213006148619
"Ssynth",0.02,-1.0059635852406
"Ssynth",0.05,-0.951289833713578
"Ssynth",0.06,-0.777027760863488
"Ssynth",0.01,-1.07731695242178
"Ssynth",0.03,-1.13515938584557
"Ssynth",0.2,-0.480671542962284
"Ssynth",0.15,-0.614546264389182
"Ssynth",0.05,-0.912822354010578
"Ssynth",0.06,-0.988572710678799
"Ssynth",0.11,-0.810944321762959
"Ssynth",0.04,-0.996049572332406
"Ssynth",0.01,-0.954311915913743
"Ssynth",0.04,-1.02033098790019
"Ssynth",0.05,-0.961652011780558
"Ssynth",0.02,-1.04756222160668
"Ssynth",0.08,-0.741330878723509
"Ssynth",0.02,-1.14632521077917
"Ssynth",0.02,-0.954730441120791
"Ssynth",0.01,-1.06493941950578
"Ssynth",0,-1.18404021637637
"Ssynth",0.07,-0.51735652437961
"Ssynth",0,-0.625075898403324
"Ssynth",0.04,-0.64718191320783
"Ssynth",0,-0.6733151733112
"Ssynth",0.15,-0.362551811590076
"Ssynth",0.1,-0.457743437280366
"Ssynth",0.2,-0.252327970433295
"Ssynth",0.04,-0.58329853880965
"Ssynth",0.04,-0.459424138919151
"Ssynth",0.1,-0.406563972012393
"Ssynth",0.14,-0.377668074096634
"Ssynth",0.09,-0.454206175561417
"Ssynth",0.15,-0.396598380429552
"Ssynth",0.19,-0.305038857166275
"Ssynth",0.01,-0.706593412958315
"Ssynth",0.09,-0.542009964222558
"Ssynth",0.02,-0.559252108097618
"Ssynth",0.01,-0.595569713921452
"Ssynth",0.08,-0.50375476595154
"Ssynth",0.02,-0.64005422787444
"Ssynth",0.17,-0.30852171804917
"Ssynth",0.06,-0.547402966883102
"Ssynth",0.01,-0.540539394143583
"Ssynth",0.04,-1.2503767475427
"Ssynth",0.09,-0.801440013583949
"Ssynth",0.25,-0.367322587637678
"Ssynth",0.02,-1.06005139534304
"Ssynth",0.13,-0.636286458347005
"Ssynth",0.11,-0.826408257065087
"Ssynth",0.06,-0.883615523099823
"Ssynth",0.05,-1.01737377829605
"Ssynth",0.09,-0.801403660963018
"Ssynth",0.89,1.9361795138998
"Ssynth",0.09,-0.920762713934407
"Ssynth",0,-0.362687815377783
"Ssynth",0.01,-0.344788383554775
"Ssynth",0,-0.46393753126801
"Ssynth",0.03,-1.1878342740189
"Ssynth",0.04,-1.11916637979741
"Ssynth",0,-1.22640411832818
"Ssynth",0.02,-1.26621875781815
"Ssynth",0.02,-0.894972215071606
"Ssynth",0.02,-1.33877390548385
"Ssynth",0.03,-1.24739177873595
"Ssynth",0,-1.29729514518976
"Ssynth",0.08,-0.0835198589359704
"Ssynth",0,-0.149213802482485
"Ssynth",0,-0.239947697506748
"Ssynth",0,-0.143888520202081
"Ssynth",0,-0.142650576808613
"Ssynth",0,-0.198623483290147
"Ssynth",0.04,-0.117624372036174
"Ssynth",0,-0.0873153548766103
"Ssynth",0,-0.0850615348741898
"Ssynth",0.06,-0.0741742144517537
"Ssynth",0.01,-0.0858921569817113
"Ssynth",0.01,-0.0689575947727908
"Ssynth",0,-0.0834769641819029
"Ssynth",0,-0.0968392520597907
"Ssynth",0.02,-0.0687152225740782
"Ssynth",0,-0.0701445625245522
"Ssynth",0.01,-0.0689575947727908
"Ssynth",0,-0.0695586272568153
"Ssynth",0,-0.0838568876182735
"Ssynth",0.04,-0.0675510426116332
"Ssynth",0.01,-0.08227493518224
"Ssynth",0,-0.133622258389337
"Ssynth",0,-0.16007727344327
"Ssynth",0.03,-0.103057373729565
"Ssynth",0,-0.240444063163704
"Ssynth",0,-0.0888413719282613
"Ssynth",0,-0.103890109263959
"Ssynth",0,-0.200343463532332
"Ssynth",0,-0.0556389305395539
"Ssynth",0,-0.0842473246563757
"Ssynth",0.09,-0.0556389305395539
"Ssynth",0,-0.0556389305395539
"Ssynth",0,-0.0556389305395539
"Ssynth",0.01,-0.0712371506718394
"Ssynth",0.01,-0.0556389305395539
"Ssynth",0.01,-0.0556389305395539
"Ssynth",0.01,-0.0556389305395539
"Ssynth",0.18,-0.0614950806462481
"Ssynth",0.25,-0.0742580133130988
"Ssynth",0.11,-0.112899476459873
"Ssynth",0.04,-0.173060795658293
"Ssynth",0,-0.295703492977141
"Ssynth",0.2,-0.128270418903981
"Ssynth",0.06,-0.225862225175928
"Ssynth",0.08,-0.306590620718597
"Ssynth",0.22,-0.102346812205739
"Ssynth",0.26,-0.088051571198148
"Ssynth",0.41,-0.0112250111709393
"Ssynth",0.22,-0.112879723151308
"Ssynth",0.04,-0.175767976852373
"Ssynth",0.13,-0.16919954689537
"Ssynth",0.05,-0.248211958821041
"Ssynth",0.3,-0.059605912060754
"Ssynth",0.14,-0.201570942163687
"Ssynth",0.26,-0.115200332610656
"Ssynth",0.21,-0.126463360662756
"Ssynth",0.07,-0.26955864495232
"Ssynth",0.23,-0.0847779081829832
"Ssynth",0.34,-0.0532647790428207
"Ssynth",0.4,-0.00657940766748554
"Ssynth",0.2,-0.133408180598393
"Ssynth",0.09,-0.15618486645344
"Ssynth",0.11,-0.111306878442763
"Ssynth",0.68,0.179873524611715
"Ssynth",0.09,-0.338827840187382
"Ssynth",0.07,-0.345818711425253
"Ssynth",0.11,-0.21149978840357
"Ssynth",0.06,-0.245369722445808
"Ssynth",0.38,-0.0227998811580443
"Ssynth",0.17,-0.19371138508845
"Ssynth",0.04,-0.130017319196238
"Ssynth",0.14,-0.117982964075901
"Ssynth",0.02,-0.229888034049839
