shrid2,Ycons,Ylowinc,Ymidinc,wave,D,R_PC1,R_PC1_scaled
11-28-539-04653-577238,1,0,0,Buffer,0,3.918769204931936,0.08029100659478874
11-28-539-04653-577239,1,0,0,Buffer,0,-1.0513731002900168,-0.02154140754773917
11-28-539-04653-577240,0,0,0,Buffer,0,7.841477588921893,0.16066272237023735
11-28-539-04653-577241,0,0,0,Buffer,0,17.993619087570927,0.3686682509921799
11-28-539-04653-577242,0,0,0,Buffer,0,-47.616071514032065,-0.9755977226572795
11-28-539-04653-577243,0,0,0,Buffer,0,-51.3331777342402,-1.0517568900980794
11-28-539-04653-577244,0,0,0,Buffer,0,21.419981725946037,0.4388704218287989
11-28-539-04653-577245,0,0,0,Buffer,0,-8.549543850694135,-0.17517017354188372
11-28-539-04653-577247,0,0,0,Buffer,0,11.082976463244767,0.22707725047454763
11-28-539-04653-577248,0,0,0,Buffer,0,-27.546732799329664,-0.5644003995112218
11-28-539-04653-577249,0,0,1,Buffer,0,13.32378344448492,0.27298876980617065
11-28-539-04653-577250,0,0,0,Buffer,0,-16.31795208328456,-0.3343357900954009
11-28-539-04653-577251,0,0,0,Buffer,0,2.7955658282984936,0.05727788053289531
11-28-539-04653-577252,0,0,0,Buffer,0,-24.769748908340784,-0.5075032411829393
11-28-539-04653-577253,0,0,0,Buffer,0,-4.146931687307192,-0.08496578952255553
11-28-539-04653-577254,0,0,0,Buffer,0,-5.283820886032343,-0.10825932210352582
11-28-539-04653-577255,0,0,0,Buffer,0,-14.179784574549243,-0.29052723374342976
11-28-539-04653-577256,1,0,0,Buffer,0,0.03600848888844243,7.377719042938656e-4
11-28-539-04653-577257,0,1,1,Buffer,0,11.997055084760042,0.24580565441726285
11-28-539-04654-577260,0,1,1,Buffer,0,25.346958290445215,0.5193295876405962
11-28-539-04654-577261,0,0,0,Buffer,0,40.16529412203796,0.8229399912542663
11-28-539-04654-577263,0,0,0,Buffer,0,19.084589061085435,0.39102095225050554
11-28-539-04654-577264,0,0,0,Buffer,0,27.364684034924004,0.5606704328356975
11-28-539-04654-577266,0,0,0,Buffer,0,4.574323370688414,0.09372254621691067
11-28-539-04654-577267,0,0,1,Buffer,0,8.82539121106345,0.18082196395676556
11-28-539-04654-577268,0,0,0,Buffer,0,15.087332644453998,0.3091218343068168
11-28-539-04654-577269,0,0,0,Buffer,0,16.18267917530664,0.33156420611620635
11-28-539-04654-577270,0,0,0,Buffer,0,-16.71919771677633,-0.34255684474803827
11-28-539-04654-577271,0,0,0,Buffer,0,6.976653717299242,0.14294349075731286
11-28-539-04654-577272,0,0,0,Buffer,0,27.758296073011497,0.5687350840292653
11-28-539-04654-577273,0,0,1,Buffer,0,-96.63111921249248,-1.9798588342961105
11-28-539-04654-577274,0,0,0,Buffer,0,-1.0823975334576008,-0.022177061968245242
11-28-539-04654-577275,0,0,0,Buffer,0,-9.88711151864009,-0.20257537370342016
11-28-539-04654-577276,0,1,1,Buffer,0,-20.039649186737027,-0.41058901937489806
11-28-539-04654-577277,0,0,0,Buffer,0,-36.47010127867574,-0.7472298033253586
11-28-539-04654-577278,0,0,0,Buffer,0,-6.749539534839,-0.13829018627111436
11-28-539-04654-577279,0,0,0,Buffer,0,-6.596068937504741,-0.13514575287933336
11-28-539-04654-577280,0,0,0,Buffer,0,16.128738851579865,0.330459031848066
11-28-539-04654-577281,0,0,0,Buffer,0,0.8448426700595951,0.017309840117132505
11-28-539-04654-577282,0,0,0,Buffer,0,-14.48914243825103,-0.2968656152544841
11-28-539-04654-577283,0,0,0,Buffer,0,-21.50245878221492,-0.4405602804355441
11-28-539-04654-577284,0,0,0,Buffer,0,6.158773787137756,0.12618608570684584
11-28-539-04654-577285,1,0,0,Buffer,0,4.574842443183703,0.0937331814064212
11-28-539-04654-577286,0,0,0,Buffer,0,19.551492114403743,0.40058725079289653
11-28-539-04654-577287,0,0,0,Buffer,0,27.409265184245292,0.5615838485453172
11-28-539-04654-577288,0,0,0,Buffer,0,7.077116958979155,0.14500186530769568
11-28-539-04655-577289,0,0,0,Buffer,0,15.157870811993481,0.3105670790198683
11-28-539-04655-577290,0,0,0,Buffer,0,-23.140512563976774,-0.47412209030904595
11-28-539-04655-577291,0,0,0,Buffer,0,40.725159662945714,0.8344109826514235
11-28-539-04655-577292,0,0,0,Buffer,0,-7.92613535601473,-0.16239726119620226
11-28-539-04655-577293,0,0,1,Buffer,0,-54.44113771952514,-1.1154353622471394
11-28-539-04655-577294,0,0,0,Buffer,0,-79.7865473257171,-1.634733219155179
11-28-539-04655-577295,0,0,0,Buffer,0,-88.78514609240412,-1.8191040037399462
11-28-539-04655-577296,0,0,0,Buffer,0,21.38408803486656,0.43813500199760635
11-28-539-04655-577297,0,0,0,Buffer,0,9.417218581585274,0.19294781593338628
11-28-539-04655-577298,0,0,0,Buffer,0,27.88590946848344,0.5713497335382299
11-28-539-04655-577299,0,0,0,Buffer,0,26.708438207588898,0.5472247218752122
11-28-539-04655-577300,0,0,0,Buffer,0,23.434995620886244,0.4801557043924208
11-28-539-04655-577301,0,0,0,Buffer,0,11.251274393811741,0.23052547861618858
11-28-539-04655-577302,0,0,0,Buffer,0,1.0464634861702344,0.02144081528546145
11-28-539-04655-577303,0,0,0,Buffer,0,-90.76613622296014,-1.85969217908758
11-28-539-04655-577304,0,0,0,Buffer,0,-119.29604940547148,-2.4442367969749585
11-28-539-04656-577306,0,0,0,Treatment,1,-48.07423024449676,-0.9849848602317262
11-28-539-04656-577307,0,0,0,Treatment,1,-115.24272450024685,-2.361188901149242
11-28-539-04656-577308,0,0,0,Treatment,1,-7.663457518897657,-0.157015298939857
11-28-539-04656-577309,0,0,0,Treatment,1,-2.438971879601088,-0.049971686779384024
11-28-539-04656-577310,0,0,0,Treatment,1,-17.866286997254335,-0.36605936509747805
11-28-539-04656-577311,0,0,0,Treatment,1,-15.635615431726034,-0.32035550860262973
11-28-539-04656-577312,0,0,0,Treatment,1,-83.10887896849609,-1.7028039163283433
11-28-539-04656-577313,0,0,0,Treatment,1,-26.030452193322017,-0.5333335798620088
11-28-539-04656-577314,0,0,0,Treatment,1,-46.20422087156629,-0.9466705510590111
11-28-539-04656-577315,0,0,0,Treatment,1,-43.20758125683326,-0.8852729033572976
11-28-539-04656-577316,0,0,0,Treatment,1,-30.79508937657062,-0.6309554339432657
11-28-539-04656-577317,0,0,0,Treatment,1,-28.779872708502957,-0.5896659967949611
11-28-539-04656-577318,0,0,0,Treatment,1,-10.261463636625301,-0.2102454116163688
11-28-539-04656-577319,0,0,0,Treatment,1,17.361733719418083,0.3557216574041578
11-28-539-04656-577320,0,0,1,Treatment,1,-6.991998029492624,-0.14325787780260243
11-28-539-04656-577321,0,0,0,Treatment,1,4.693887082200455,0.09617226709800487
11-28-539-04656-577322,0,0,1,Treatment,1,-17.333054000624333,-0.35513404344416527
11-28-539-04656-577323,0,0,0,Treatment,1,-2.079431652913285,-0.042605127229066335
11-28-539-04656-577324,0,0,0,Treatment,1,-12.296962272250695,-0.2519504026046096
11-28-539-04656-577325,0,0,0,Treatment,1,-19.723666253237873,-0.40411489791719873
11-28-539-04656-577327,0,0,0,Treatment,1,-35.82352063956469,-0.7339821207893237
11-28-539-04656-577329,0,0,0,Treatment,1,-40.17548624470268,-0.8231488159503103
11-28-539-04656-577330,0,0,0,Treatment,1,4.012386843864766,0.082209122735817
11-28-539-04656-577331,0,0,0,Treatment,1,-24.477080785942764,-0.5015068129891151
11-28-539-04657-577332,0,0,0,Treatment,1,8.874670996350089,0.18183164923255563
11-28-539-04657-577333,1,1,1,Treatment,1,6.105788521108867,0.1251004794560878
11-28-539-04657-577334,1,0,1,Treatment,1,18.406958892685353,0.37713710110373105
11-28-539-04657-577335,0,0,0,Treatment,1,-92.6207804840915,-1.8976916750553632
11-28-539-04657-577336,0,0,0,Treatment,1,-141.61001037133803,-2.9014238098797835
11-28-539-04657-577337,0,0,0,Treatment,1,-9.462396493203437,-0.19387345860586278
11-28-539-04657-577338,0,0,0,Treatment,1,-25.61747998089465,-0.5248722612955213
11-28-539-04657-577339,0,0,0,Treatment,1,-6.348905286602593,-0.1300816581886839
11-28-539-04657-577340,0,0,1,Treatment,1,-32.000055873754405,-0.6556437909024154
11-28-539-04657-577341,0,0,0,Treatment,1,-104.76377704778027,-2.1464875000170847
11-28-539-04657-577342,0,0,0,Treatment,1,24.381701746978482,0.4995526078175407
11-28-539-04657-577343,0,0,1,Treatment,1,9.676788284434252,0.1982660961467311
11-28-539-04657-577344,0,0,0,Treatment,1,-35.28254255966656,-0.7228981114207518
11-28-539-04657-577345,0,0,0,Treatment,1,9.300847029528049,0.190563498673285
11-28-539-04657-577346,0,1,1,Treatment,1,3.2269646900678035,0.06611673963480702
11-28-539-04657-577347,0,0,0,Treatment,1,-22.864655856832904,-0.46847010838966424
11-28-539-04657-577348,0,0,0,Treatment,1,-37.22671566073717,-0.7627319488110765
11-28-539-04657-577349,1,1,1,Treatment,1,-24.36236950159151,-0.4991565126762639
11-28-539-04657-577350,0,0,0,Treatment,1,-5.131862088290211,-0.10514586372065031
11-28-539-04657-577351,0,0,0,Treatment,1,-5.651648165376797,-0.11579567368922776
11-28-539-04657-577352,0,0,0,Treatment,1,-24.39012511661203,-0.49972519282865724
11-28-539-04657-577353,0,0,0,Treatment,1,-54.58692951399325,-1.118422465931728
11-28-539-04657-577354,0,0,0,Treatment,1,-12.454146998826202,-0.25517093416900755
11-28-539-04657-577355,0,1,1,Treatment,1,16.291503105057917,0.33379388140566557
11-28-539-04657-577356,0,0,0,Treatment,1,-55.56545112649629,-1.1384712315349041
11-28-539-04657-577357,0,0,0,Treatment,1,-35.24787734949307,-0.7221878617293063
11-28-539-04657-577358,0,0,0,Treatment,1,-73.34076416478612,-1.502666646407914
11-28-539-04658-577359,0,0,1,Buffer,0,-16.830794809978727,-0.34484333891947255
11-28-539-04658-577360,0,0,1,Buffer,0,-15.289873943549795,-0.31327166909702336
11-28-539-04658-577361,0,0,1,Buffer,0,-22.190566437044886,-0.4546588030488035
11-28-539-04658-577362,0,0,0,Buffer,0,-40.71521206910982,-0.8342071680656408
11-28-539-04658-577363,0,0,0,Buffer,0,-29.300904400252993,-0.6003413279539755
11-28-539-04658-577364,0,0,0,Buffer,0,55.741847017183765,1.1420853774265933
11-28-539-04658-577365,0,0,1,Buffer,0,-76.22333237964851,-1.5617271042828411
11-28-539-04658-577366,0,0,0,Buffer,0,-1.0988153446489106,-0.022513443754897652
11-28-539-04658-577367,0,0,0,Buffer,0,-47.71573737036006,-0.9776397597125965
11-28-539-04658-577368,0,0,0,Buffer,0,27.720891308837217,0.5679687040742494
11-28-539-04658-577369,0,0,0,Buffer,0,-66.57144517819935,-1.3639712022592183
11-28-539-04658-577370,0,0,0,Buffer,0,-48.931746769765645,-1.0025543728477926
11-28-539-04658-577371,0,0,0,Buffer,0,1.2080541021939024,0.024751618381618174
11-28-539-04658-577372,0,0,0,Buffer,0,37.09407143150961,0.7600142233909967
11-28-539-04658-577373,0,0,0,Buffer,0,24.826849841827833,0.5086731726556599
11-28-539-04658-577374,0,0,0,Buffer,0,-12.672449895845268,-0.25964370570200823
11-28-539-04658-577375,0,0,0,Buffer,0,25.094353748628063,0.5141540154462989
11-28-539-04658-577376,0,0,0,Buffer,0,-5.640395966412582,-0.11556512926724326
11-28-539-04658-577377,0,0,0,Buffer,0,-6.601356988821648,-0.13525409887802728
11-28-539-04658-577379,0,0,0,Buffer,0,29.769504483031277,0.6099423966490441
11-28-539-04658-577380,0,0,0,Buffer,0,1.8494465852653725,0.037893001656582874
11-28-539-04658-577381,0,0,0,Buffer,0,55.36061052257449,1.1342742866728117
11-28-539-04659-577382,0,0,0,Buffer,0,-55.35230721186127,-1.1341041615288263
11-28-539-04659-577383,0,0,0,Buffer,0,51.6197170989536,1.0576277472010995
11-28-539-04659-577384,0,0,0,Buffer,0,-33.18252620473774,-0.6798712276760933
11-28-539-04659-577385,0,0,1,Buffer,0,-19.882225294876804,-0.407363587592996
11-28-539-04659-577386,0,0,1,Buffer,0,-35.48860112618253,-0.7271200109146603
11-28-539-04659-577387,0,0,0,Buffer,0,-89.53793958297946,-1.834527863619275
11-28-539-04659-577388,0,0,0,Buffer,0,-86.24390211386913,-1.7670368810365402
11-28-539-04659-577389,0,0,1,Buffer,0,-48.95455272817898,-1.003021640314083
11-28-539-04659-577390,0,0,0,Buffer,0,-54.91113152543651,-1.125064986702299
11-28-539-04659-577391,0,0,0,Buffer,0,-123.05326521067965,-2.5212177629921326
11-28-539-04659-577392,0,0,0,Buffer,0,-29.825705394456243,-0.6110938877203159
11-28-539-04659-577393,0,0,0,Buffer,0,-93.35409268617958,-1.91271638607427
11-28-539-04659-577394,0,0,0,Buffer,0,-44.03248012008796,-0.9021741181535814
11-28-539-04659-577395,0,0,0,Buffer,0,-38.20255519196208,-0.782725761699681
11-28-539-04659-577396,0,0,0,Buffer,0,-55.63729895132073,-1.1399433095969498
11-28-539-04659-577397,1,0,0,Buffer,0,-82.15170768787011,-1.6831925941028956
11-28-539-04659-577398,0,0,0,Buffer,0,-75.53619658955301,-1.5476484940435247
11-28-539-04659-577399,0,0,0,Buffer,0,-67.97377090790994,-1.3927032195136484
11-28-539-04659-577402,0,1,1,Buffer,0,35.320294777598065,0.7236716102976677
11-28-539-04659-577403,0,0,0,Buffer,0,-17.163089246613907,-0.35165166403586584
11-28-539-04659-577404,0,0,0,Buffer,0,16.904961870350338,0.34636293541061564
11-28-539-04659-577405,1,0,0,Buffer,0,-29.909236415761647,-0.612805340840357
11-28-539-04659-577406,0,1,1,Buffer,0,-46.889420609429145,-0.9607094938480517
11-28-539-04660-577408,0,0,0,Treatment,1,10.385970511025686,0.21279641213484726
11-28-539-04660-577409,0,0,1,Treatment,1,17.45706713670008,0.3576749278407171
11-28-539-04660-577410,1,0,0,Treatment,1,-18.814512552645706,-0.38548739985529384
11-28-539-04660-577411,0,0,0,Treatment,1,37.53474133925451,0.7690430354027735
11-28-539-04660-577412,0,0,0,Treatment,1,-29.545644243775087,-0.6053557616607397
11-28-539-04660-577413,0,0,0,Treatment,1,-30.274252452897922,-0.6202840933548015
11-28-539-04660-577414,0,0,1,Treatment,1,-18.82328041413296,-0.3856670431023647
11-28-539-04660-577416,0,0,0,Treatment,1,-19.79367372808882,-0.4055492693565444
11-28-539-04660-577417,0,0,0,Treatment,1,-12.05177865344472,-0.24692687646030154
11-28-539-04660-577419,0,0,1,Treatment,1,-13.831180904861709,-0.28338475147970693
11-28-539-04660-577420,0,0,0,Treatment,1,9.48913178381242,0.19442123350209772
11-28-539-04660-577421,0,0,1,Treatment,1,-91.33156287560222,-1.871277111172638
11-28-539-04660-577422,0,0,0,Treatment,1,-59.75761074657658,-1.2243636886050109
11-28-539-04660-577423,0,0,1,Treatment,1,-82.05322090694882,-1.6811747149263165
11-28-539-04660-577424,0,0,0,Treatment,1,-44.96454957398177,-0.9212711332508736
11-28-539-04660-577425,0,0,0,Treatment,1,-144.0088172598306,-2.9505725628763066
11-28-539-04660-577426,0,0,0,Treatment,1,-27.421044296229184,-0.5618251888000043
11-28-539-04660-577427,0,0,0,Treatment,1,-54.53844679987762,-1.1174291117138035
11-28-539-04660-577428,1,0,0,Treatment,1,-21.56191970066335,-0.4417785652452917
11-28-539-04660-577429,0,0,0,Treatment,1,-40.481631788793266,-0.8294213807823005
11-28-539-04660-577430,0,0,0,Treatment,1,-42.24253463192328,-0.8655002245204301
11-28-539-04660-577431,0,0,0,Treatment,1,34.09078012778215,0.6984802903463634
11-28-539-04660-577432,0,0,0,Treatment,1,18.785354555590015,0.38488998653201323
11-28-539-04660-577433,0,0,0,Treatment,1,-24.206548725092834,-0.4959639268567891
11-28-539-04660-577434,0,0,0,Treatment,1,-66.95833110501147,-1.3718980432842032
11-28-539-04661-577435,0,0,0,Buffer,0,-24.634418302080924,-0.5047304750332993
11-28-539-04661-577436,0,0,0,Buffer,0,-14.970154902953265,-0.30672099916608997
11-28-539-04661-577437,0,0,0,Buffer,0,6.5415909807065065,0.13402956313714295
11-28-539-04661-577438,0,0,0,Buffer,0,-17.985429079103778,-0.3685004472789577
11-28-539-04661-577439,0,0,0,Buffer,0,16.79522119151782,0.3441144770026111
11-28-539-04661-577440,0,0,0,Buffer,0,-25.05221102797062,-0.5132905602936015
11-28-539-04661-577441,0,0,0,Buffer,0,-31.058501236929118,-0.6363524354789959
11-28-539-04661-577442,0,0,0,Buffer,0,-31.856175636372896,-0.6526958527911534
11-28-539-04661-577443,0,0,0,Buffer,0,15.917434969320487,0.3261296619574789
11-28-539-04661-577444,0,0,0,Buffer,0,-63.81100821439139,-1.3074130711534968
11-28-539-04661-577445,0,0,0,Buffer,0,-154.14277831667252,-3.1582055954678134
11-28-539-04661-577446,0,0,0,Buffer,0,-38.29740389530818,-0.7846691009135047
11-28-539-04661-577447,0,0,1,Buffer,0,1.2180993970787006,0.02495743474784532
11-28-539-04661-577448,0,0,0,Buffer,0,-38.20839657314583,-0.7828454447814398
11-28-539-04661-577449,0,0,0,Buffer,0,9.910403834725317,0.2030526060706782
11-28-539-04661-577450,0,0,1,Buffer,0,-6.379415256020458,-0.13070677184749635
11-28-539-04661-577451,0,0,0,Buffer,0,30.64904770174947,0.627963210501931
11-28-539-04661-577452,0,0,0,Buffer,0,-13.086455176038935,-0.26812619062111803
11-28-539-04661-577453,0,0,0,Buffer,0,40.713053256578895,0.8341629365168837
11-28-539-04662-577454,0,0,1,Treatment,1,-13.095301857070051,-0.2683074487886359
11-28-539-04662-577455,0,0,0,Treatment,1,13.89573298750064,0.2847073483007567
11-28-539-04662-577456,0,0,0,Treatment,1,-13.566929967789855,-0.2779705582415819
11-28-539-04662-577457,0,0,0,Treatment,1,3.048334167254555,0.06245680873936707
11-28-539-04662-577458,0,0,0,Treatment,1,-22.69466605896979,-0.4649872158620572
11-28-539-04662-577459,0,0,0,Treatment,1,-16.820500166836474,-0.3446324136985166
11-28-539-04662-577460,0,0,1,Treatment,1,2.985081432999014,0.061160834049952234
11-28-539-04662-577461,0,0,0,Treatment,1,-64.24478703199114,-1.3163006927722307
11-28-539-04662-577463,0,0,0,Treatment,1,-158.67419466440737,-3.251049026870156
11-28-539-04662-577464,0,0,1,Treatment,1,58.15406719450479,1.1915089530537597
11-28-539-04662-577465,0,0,0,Treatment,1,-38.67325629637224,-0.7923698778754451
11-28-539-04662-577466,0,0,1,Treatment,1,28.170351969855712,0.5771776283590774
11-28-539-04662-577467,0,0,0,Treatment,1,26.17799603158218,0.5363565808787206
11-28-539-04662-577468,0,0,0,Treatment,1,-107.07239803098084,-2.193788449088987
11-28-539-04662-577469,0,0,0,Treatment,1,20.833060504795988,0.4268450911258139
11-28-539-04662-577470,0,0,0,Treatment,1,-90.87384157038186,-1.8618989359308376
11-28-539-04662-577471,0,0,0,Treatment,1,-28.30081670620505,-0.579850698514224
11-28-539-04662-577472,0,0,0,Treatment,1,29.26944830303669,0.5996968292409968
11-28-539-04662-577473,0,0,0,Treatment,1,44.933739493742614,0.9206398706716552
11-28-539-04663-577474,0,0,0,Control,0,30.37588479988278,0.6223664215081758
11-28-539-04663-577475,0,0,1,Control,0,21.949218767460025,0.4497138710262987
11-28-539-04663-577476,0,0,0,Control,0,13.370310952704763,0.2739420641376196
11-28-539-04663-577477,0,0,0,Control,0,5.546728645544814,0.11364599520136255
11-28-539-04663-577478,0,0,0,Control,0,-8.337112741800205,-0.17081770809337637
11-28-539-04663-577479,0,0,0,Control,0,-36.505740903128014,-0.747960017627934
11-28-539-04663-577480,0,0,0,Control,0,-70.71243624500353,-1.4488152754022066
11-28-539-04663-577481,0,0,0,Control,0,-19.68972558226977,-0.4034194931883104
11-28-539-04663-577482,0,0,0,Control,0,25.20604547873289,0.5164424486173934
11-28-539-04663-577483,0,0,0,Control,0,-23.755834507195164,-0.4867293186547949
11-28-539-04663-577484,0,0,0,Control,0,2.842298152502757,0.058235371304781555
11-28-539-04663-577485,0,0,0,Control,0,-15.157534685073438,-0.3105601921716403
11-28-539-04663-577486,0,0,0,Control,0,19.341506638627614,0.39628489351216356
11-28-539-04663-577487,0,0,1,Control,0,-29.266454646420748,-0.599635492711458
11-28-539-04663-577489,0,0,0,Control,0,48.3076493182419,0.9897673445805963
11-28-539-04663-577490,0,0,1,Control,0,-40.140260965240984,-0.8224270910929232
11-28-539-04663-577491,0,0,0,Control,0,-60.20770091662054,-1.2335855107949392
11-28-539-04664-577492,0,0,0,Buffer,0,9.95069700911827,0.20387816617940777
11-28-539-04664-577493,0,0,0,Buffer,0,2.800363126364313,0.05737617157033511
11-28-539-04664-577494,0,0,0,Buffer,0,10.067988541581615,0.20628133276412905
11-28-539-04664-577495,0,0,0,Buffer,0,33.51740702251823,0.6867325447230486
11-28-539-04664-577497,0,0,0,Buffer,0,11.183524852912088,0.2291373696077984
11-28-539-04664-577498,0,0,0,Buffer,0,-83.9425925914331,-1.71988573526097
11-28-539-04664-577499,0,0,0,Buffer,0,-50.45900372423839,-1.033846085064266
11-28-539-04664-577500,0,0,0,Buffer,0,-43.334865312304665,-0.8878808050740928
11-28-539-04664-577501,0,0,0,Buffer,0,-110.08477671631793,-2.25550857197502
11-28-539-04664-577502,0,0,0,Buffer,0,-11.480940388588712,-0.23523106675800307
11-28-539-04664-577503,0,0,0,Buffer,0,-22.24279291016026,-0.45572886251850936
11-28-539-04664-577505,0,0,0,Buffer,0,32.36288485944876,0.6630777332857799
11-28-539-04664-577506,0,0,0,Buffer,0,41.1220615385415,0.8425430387752796
11-28-539-04664-577507,0,0,0,Buffer,0,37.15348034805232,0.7612314427423983
11-28-539-04664-577508,0,0,0,Buffer,0,-35.57642522449187,-0.728919424171165
11-28-539-04664-577509,0,0,0,Buffer,0,0.5181297252056153,0.010615873252010799
11-28-539-04664-577510,0,0,0,Buffer,0,29.46390135032677,0.603680945193193
11-28-539-04664-577511,0,0,0,Buffer,0,-23.495169288771933,-0.4813885926061387
11-28-539-04664-577512,0,1,1,Buffer,0,-2.5214569646018288,-0.05166170988547333
11-28-539-04664-577513,0,0,1,Buffer,0,10.09433509850043,0.20682114296082454
11-28-539-04664-577514,0,0,0,Buffer,0,-52.997018499166956,-1.0858470451552544
11-28-539-04664-802929,0,NA,NA,Buffer,0,-329.33658544355535,-6.747722198203031
11-28-539-04664-802929,0,0,0,Buffer,0,-329.33658544355535,-6.747722198203031
11-28-539-04665-577515,0,0,0,Treatment,1,-87.40963214530123,-1.7909213286135144
11-28-539-04665-577516,0,0,0,Treatment,1,-67.78873055069012,-1.3889119585934748
11-28-539-04665-577517,0,0,0,Treatment,1,-43.56509816707934,-0.8925980075155598
11-28-539-04665-577518,0,0,0,Treatment,1,-27.907925528265206,-0.571800816903615
11-28-539-04665-577519,0,0,0,Treatment,1,-184.81941393284131,-3.7867340501325772
11-28-539-04665-577520,0,0,0,Treatment,1,-112.1947406898943,-2.298739270813823
11-28-539-04665-577521,0,0,0,Treatment,1,-17.036438226477976,-0.34905673247414676
11-28-539-04665-577522,0,0,0,Treatment,1,12.56260481933529,0.25739310830745715
11-28-539-04665-577523,0,0,1,Treatment,1,10.558665868902533,0.21633473842891135
11-28-539-04665-577524,0,0,1,Treatment,1,-11.41117811430619,-0.2338017191920796
11-28-539-04665-577525,0,0,0,Treatment,1,3.0379175745386107,0.06224338491399901
11-28-539-04665-577526,0,0,0,Treatment,1,-62.82631421561629,-1.287237840560688
11-28-539-04665-577527,0,0,0,Treatment,1,1.1189956065577744,0.022926913764810687
11-28-539-04665-577528,0,0,0,Treatment,1,40.161763842776644,0.8228676599531283
11-28-539-04665-577529,0,0,0,Treatment,1,20.400355420766786,0.41797946905456196
11-28-539-04665-577530,0,0,0,Treatment,1,-15.554745950718944,-0.3186985873364614
11-28-539-04665-577531,0,0,0,Treatment,1,-24.766970804203858,-0.5074463210720794
11-28-539-04665-577532,0,0,0,Treatment,1,-6.9165746342356424,-0.1417125404761893
11-28-539-04665-577533,0,0,0,Treatment,1,19.035309026179196,0.3900112618603012
11-28-539-04665-577534,0,0,0,Treatment,1,26.70208691365114,0.5470945912763496
11-28-539-04665-577535,0,0,0,Treatment,1,-19.03001514127908,-0.38990279633829666
11-28-539-04665-577536,0,0,0,Treatment,1,-3.057490706060792,-0.06264441553099714
11-28-539-04665-577537,0,0,1,Treatment,1,-21.369165539850947,-0.43782925749389773
11-28-539-04665-577538,0,0,0,Treatment,1,11.629006963201197,0.23826477803237914
11-28-539-04665-577539,0,0,0,Treatment,1,-28.621455179747198,-0.5864202065529508
11-28-539-04665-577540,1,0,0,Treatment,1,16.804264711496117,0.3442997681703849
11-28-539-04665-577541,0,0,0,Treatment,1,28.27430109988815,0.5793074246926948
11-28-539-04666-577542,0,0,0,Buffer,0,-15.964579413811286,-0.3270955965929644
11-28-539-04666-577543,0,0,0,Buffer,0,-54.32013388142832,-1.1129561348533956
11-28-539-04666-577544,0,1,1,Buffer,0,-26.73260389002367,-0.5477198484994836
11-28-539-04666-577545,0,0,0,Buffer,0,-260.5784593808246,-5.338948457151877
11-28-539-04666-577546,0,0,0,Buffer,0,33.60926937655605,0.6886146971255378
11-28-539-04666-577547,0,0,0,Buffer,0,-25.603710400621,-0.5245901386690681
11-28-539-04666-577548,0,0,0,Buffer,0,-28.865256764593916,-0.5914154164346942
11-28-539-04666-577549,0,0,0,Buffer,0,-28.07385867944953,-0.5752005934761335
11-28-539-04666-577550,0,0,0,Buffer,0,23.979407925638476,0.49131007701945195
11-28-539-04666-577551,0,0,0,Buffer,0,34.69407745749205,0.710841148397762
11-28-539-04666-577552,0,0,0,Buffer,0,-74.65936944811584,-1.5296833294436245
11-28-539-04667-577553,0,0,0,Buffer,0,19.182849574181937,0.39303419546347895
11-28-539-04667-577554,0,0,0,Buffer,0,-11.197161205915108,-0.2294167625629935
11-28-539-04667-577555,0,0,0,Buffer,0,54.7357944702491,1.1214725351140187
11-28-539-04667-577556,0,0,0,Buffer,0,-94.58357710171192,-1.9379070865603967
11-28-539-04668-577557,0,0,0,Buffer,0,22.023096856127594,0.4512275468245449
11-28-539-04668-577558,0,0,0,Buffer,0,36.15895771534367,0.740854834913343
11-28-539-04668-577560,0,0,0,Buffer,0,-21.752228387387937,-0.44567776808725
11-28-539-04668-577561,0,0,0,Buffer,0,21.580474842423218,0.4421587384403691
11-28-539-04668-577562,0,0,0,Buffer,0,-42.435549634457644,-0.8694548766142243
11-28-539-04668-577563,0,0,0,Buffer,0,10.22345550650923,0.20946666939752026
11-28-539-04668-577564,0,0,0,Buffer,0,-96.02849236124116,-1.967511713565673
11-28-539-04668-577565,0,0,0,Buffer,0,-3.253729179780943,-0.06666511278660128
11-28-539-04668-577566,0,0,0,Buffer,0,5.799904225508154,0.11883326730069738
11-28-539-04668-577567,0,0,0,Buffer,0,11.481404641883767,0.23524057876609197
11-28-539-04668-577568,0,0,0,Buffer,0,-35.14057792153451,-0.7199894217020151
11-28-539-04668-577569,0,0,0,Buffer,0,-121.38216020869633,-2.4869787721972774
11-28-539-04668-577570,0,0,0,Buffer,0,25.730344019149754,0.5271847136921696
11-28-539-04668-577571,0,0,0,Buffer,0,-80.82723395911188,-1.6560556734706433
11-28-539-04668-577572,0,0,0,Buffer,0,-14.918186412947932,-0.3056562254691629
11-28-539-04669-577574,0,0,0,Buffer,0,59.698181133535826,1.223146045206524
11-28-539-04669-577575,0,0,0,Buffer,0,16.380067387108227,0.3356084601629996
11-28-539-04669-577576,0,0,0,Buffer,0,-41.49151986940861,-0.8501128087027395
11-28-539-04669-577577,0,0,0,Buffer,0,-154.48021693075898,-3.1651193187753393
11-28-539-04669-577578,0,0,0,Buffer,0,-10.332067214824969,-0.21169199651749307
11-28-539-04669-577579,0,0,0,Buffer,0,-133.41803108083306,-2.7335797167878733
