"pc11_tv_id","village_id","district","R_bal","R_max","R_prob","Y","Y_recon","S","D","rabovemed","baseline_complete","listing_not_complete","vill_added_back"
"035662",1059,"Bathinda",1,0,0.361343443393707,NA,NA,"e",1,1,1,0,0
"035662",1059,"Bathinda",0,0,0.320895493030548,NA,NA,"e",1,1,1,0,0
"035662",1059,"Bathinda",1,1,0.534313559532166,NA,NA,"e",1,1,1,0,0
"035662",1059,"Bathinda",0,0,0.326246321201324,NA,NA,"e",1,1,1,0,0
"035662",1059,"Bathinda",0,0,0.236762464046478,NA,NA,"e",1,1,1,0,0
"035662",1059,"Bathinda",0,0,0.205411672592163,NA,NA,"e",1,1,1,0,0
"035662",1059,"Bathinda",0,0,0.324475765228271,NA,NA,"e",1,1,1,0,0
"035662",1059,"Bathinda",0,0,0.157588720321655,NA,NA,"e",1,1,1,0,0
"035662",1059,"Bathinda",0,0,0.171332001686096,NA,NA,"e",1,1,1,0,0
"035662",1059,"Bathinda",1,1,0.440661668777466,NA,NA,"e",1,1,1,0,0
"035662",1059,"Bathinda",0,0,0.183399498462677,NA,NA,"e",1,1,1,0,0
"035724",1060,"Bathinda",0,0,0.123879015445709,NA,NA,"e",1,1,0,0,0
"035724",1060,"Bathinda",0,0,0.207568407058716,NA,NA,"e",1,1,0,0,0
"035724",1060,"Bathinda",0,0,0.195781826972961,NA,NA,"e",1,1,0,0,0
"035724",1060,"Bathinda",0,0,0.229477047920227,NA,NA,"e",1,1,0,0,0
"035724",1060,"Bathinda",0,0,0.0754873156547546,NA,NA,"e",1,1,0,0,0
"035724",1060,"Bathinda",0,0,0.0527976155281067,NA,NA,"e",1,1,0,0,0
"035724",1060,"Bathinda",0,0,0.0791632533073425,NA,NA,"e",1,1,0,0,0
"035724",1060,"Bathinda",0,0,0.151768147945404,NA,NA,"e",1,1,0,0,0
"035724",1060,"Bathinda",0,0,0.116744816303253,NA,NA,"e",1,1,0,0,0
"035724",1060,"Bathinda",0,0,0.164318382740021,NA,NA,"e",1,1,0,0,0
"035724",1060,"Bathinda",1,1,0.44797933101654,NA,NA,"e",1,1,0,0,0
"035724",1060,"Bathinda",0,0,0.264602184295654,NA,NA,"e",1,1,0,0,0
"035724",1060,"Bathinda",0,0,0.170359313488007,NA,NA,"e",1,1,0,0,0
"035724",1060,"Bathinda",0,0,0.208977341651917,NA,NA,"e",1,1,0,0,0
"035724",1060,"Bathinda",0,0,0.0958459973335266,NA,NA,"e",1,1,0,0,0
"035724",1060,"Bathinda",0,0,0.134806394577026,NA,NA,"e",1,1,0,0,0
"035724",1060,"Bathinda",0,0,0.114299654960632,NA,NA,"e",1,1,0,0,0
"035724",1060,"Bathinda",0,0,0.335622847080231,NA,NA,"e",1,1,0,0,0
"035724",1060,"Bathinda",1,0,0.387832343578339,NA,NA,"e",1,1,0,0,0
"035724",1060,"Bathinda",0,0,0.0690432786941528,NA,NA,"e",1,1,0,0,0
"035724",1060,"Bathinda",0,0,0.0816377401351929,NA,NA,"e",1,1,0,0,0
"035724",1060,"Bathinda",0,0,0.0714375376701355,NA,NA,"e",1,1,0,0,0
"035724",1060,"Bathinda",0,0,0.118956029415131,NA,NA,"e",1,1,0,0,0
"035724",1060,"Bathinda",0,0,0.116988360881805,NA,NA,"e",1,1,0,0,0
"035724",1060,"Bathinda",0,0,0.208187520503998,NA,NA,"e",1,1,0,0,0
"035667",1061,"Bathinda",1,0,0.375969529151917,NA,NA,"e",0,1,0,0,0
"035667",1061,"Bathinda",1,1,0.474182784557343,NA,NA,"e",0,1,0,0,0
"035667",1061,"Bathinda",0,0,0.317700088024139,NA,NA,"e",0,1,0,0,0
"035667",1061,"Bathinda",1,0,0.387538850307465,NA,NA,"e",0,1,0,0,0
"035667",1061,"Bathinda",1,1,0.44885241985321,NA,NA,"e",0,1,0,0,0
"035667",1061,"Bathinda",1,1,0.484995782375336,NA,NA,"e",0,1,0,0,0
"035667",1061,"Bathinda",0,0,0.327027916908264,NA,NA,"e",0,1,0,0,0
"035667",1061,"Bathinda",1,0,0.422471940517426,NA,NA,"e",0,1,0,0,0
"035667",1061,"Bathinda",0,0,0.273037493228912,NA,NA,"e",0,1,0,0,0
"035667",1061,"Bathinda",0,0,0.287115037441254,NA,NA,"e",0,1,0,0,0
"035667",1061,"Bathinda",1,1,0.454470157623291,NA,NA,"e",0,1,0,0,0
"035667",1061,"Bathinda",0,0,0.186923801898956,NA,NA,"e",0,1,0,0,0
"035667",1061,"Bathinda",0,0,0.194474995136261,NA,NA,"e",0,1,0,0,0
"035667",1061,"Bathinda",1,0,0.370166063308716,NA,NA,"e",0,1,0,0,0
"035667",1061,"Bathinda",1,0,0.36606365442276,NA,NA,"e",0,1,0,0,0
"035667",1061,"Bathinda",1,1,0.531100869178772,NA,NA,"e",0,1,0,0,0
"035667",1061,"Bathinda",1,0,0.422889292240143,NA,NA,"e",0,1,0,0,0
"035667",1061,"Bathinda",1,1,0.521461248397827,NA,NA,"e",0,1,0,0,0
"035667",1061,"Bathinda",1,0,0.40676999092102,NA,NA,"e",0,1,0,0,0
"035667",1061,"Bathinda",1,1,0.596022367477417,NA,NA,"e",0,1,0,0,0
"035667",1061,"Bathinda",0,0,0.130238115787506,NA,NA,"e",0,1,0,0,0
"035667",1061,"Bathinda",1,1,0.631640553474426,NA,NA,"e",0,1,0,0,0
"035667",1061,"Bathinda",0,0,0.316911518573761,NA,NA,"e",0,1,0,0,0
"035667",1061,"Bathinda",1,0,0.39031195640564,NA,NA,"e",0,1,0,0,0
"035655",1062,"Bathinda",1,0,0.38237851858139,NA,NA,"e",0,1,0,0,0
"035655",1062,"Bathinda",0,0,0.27405971288681,NA,NA,"e",0,1,0,0,0
"035655",1062,"Bathinda",0,0,0.328364849090576,NA,NA,"e",0,1,0,0,0
"035655",1062,"Bathinda",0,0,0.0982069969177246,NA,NA,"e",0,1,0,0,0
"035655",1062,"Bathinda",1,1,0.650962948799133,NA,NA,"e",0,1,0,0,0
"035655",1062,"Bathinda",1,1,0.468938410282135,NA,NA,"e",0,1,0,0,0
"035655",1062,"Bathinda",1,0,0.422327399253845,NA,NA,"e",0,1,0,0,0
"035655",1062,"Bathinda",0,0,0.343245029449463,NA,NA,"e",0,1,0,0,0
"035655",1062,"Bathinda",1,1,0.445321381092072,NA,NA,"e",0,1,0,0,0
"035655",1062,"Bathinda",0,0,0.259627163410187,NA,NA,"e",0,1,0,0,0
"035655",1062,"Bathinda",1,1,0.576043605804443,NA,NA,"e",0,1,0,0,0
"035655",1062,"Bathinda",1,1,0.592994213104248,NA,NA,"e",0,1,0,0,0
"035655",1062,"Bathinda",1,1,0.502096474170685,NA,NA,"e",0,1,0,0,0
"035655",1062,"Bathinda",1,1,0.543109476566315,NA,NA,"e",0,1,0,0,0
"035655",1062,"Bathinda",1,1,0.735422492027283,NA,NA,"e",0,1,0,0,0
"035655",1062,"Bathinda",1,1,0.803577959537506,NA,NA,"e",0,1,0,0,0
"035655",1062,"Bathinda",1,1,0.797167301177979,NA,NA,"e",0,1,0,0,0
"035655",1062,"Bathinda",1,1,0.893357515335083,NA,NA,"e",0,1,0,0,0
"035655",1062,"Bathinda",1,1,0.845730185508728,NA,NA,"e",0,1,0,0,0
"035655",1062,"Bathinda",1,1,0.646018505096436,NA,NA,"e",0,1,0,0,0
"035655",1062,"Bathinda",1,1,0.46952211856842,NA,NA,"e",0,1,0,0,0
"035655",1062,"Bathinda",1,1,0.435664594173431,NA,NA,"e",0,1,0,0,0
"035658",1064,"Bathinda",0,0,0.243224203586578,0,0,"o",1,1,1,0,0
"035658",1064,"Bathinda",0,0,0.217194676399231,NA,NA,"e",1,1,1,0,0
"035658",1064,"Bathinda",0,0,0.0605154633522034,NA,1,"o",1,1,1,0,0
"035658",1064,"Bathinda",0,0,0.225131750106812,NA,1,"o",1,1,1,0,0
"035658",1064,"Bathinda",1,0,0.400151789188385,NA,NA,"e",1,1,1,0,0
"035658",1064,"Bathinda",0,0,0.110053777694702,NA,NA,"e",1,1,1,0,0
"035658",1064,"Bathinda",0,0,0.267800629138947,NA,NA,"e",1,1,1,0,0
"035658",1064,"Bathinda",0,0,0.247479856014252,NA,1,"o",1,1,1,0,0
"035658",1064,"Bathinda",0,0,0.31345671415329,NA,NA,"e",1,1,1,0,0
"035658",1064,"Bathinda",0,0,0.276725172996521,NA,NA,"e",1,1,1,0,0
"035658",1064,"Bathinda",0,0,0.203875124454498,0,0,"o",1,1,1,0,0
"035658",1064,"Bathinda",0,0,0.176697432994843,NA,NA,"e",1,1,1,0,0
"035658",1064,"Bathinda",0,0,0.201972961425781,NA,NA,"e",1,1,1,0,0
"035658",1064,"Bathinda",0,0,0.242442548274994,NA,1,"o",1,1,1,0,0
"035658",1064,"Bathinda",1,0,0.366968750953674,NA,NA,"e",1,1,1,0,0
"035658",1064,"Bathinda",0,0,0.276071488857269,0,0,"o",1,1,1,0,0
"035658",1064,"Bathinda",0,0,0.34444522857666,0,0,"o",1,1,1,0,0
"035658",1064,"Bathinda",1,0,0.36938202381134,0,0,"o",1,1,1,0,0
"035658",1064,"Bathinda",0,0,0.0868108868598938,0,0,"o",1,1,1,0,0
"035658",1064,"Bathinda",0,0,0.0782094597816467,NA,NA,"e",1,1,1,0,0
"035658",1064,"Bathinda",0,0,0.306401014328003,NA,NA,"e",1,1,1,0,0
"035658",1064,"Bathinda",0,0,0.314134895801544,NA,NA,"e",1,1,1,0,0
"035658",1064,"Bathinda",0,0,0.267927765846252,0,0,"o",1,1,1,0,0
"035658",1064,"Bathinda",0,0,0.142792284488678,0,0,"o",1,1,1,0,0
"035658",1064,"Bathinda",0,0,0.255744159221649,0,0,"o",1,1,1,0,0
"035822",1065,"Bathinda",0,0,0.26718407869339,NA,1,"o",1,0,0,1,0
"035822",1065,"Bathinda",1,0,0.423896014690399,NA,1,"o",1,0,0,1,0
"035822",1065,"Bathinda",1,0,0.362895309925079,NA,NA,"e",1,0,0,1,0
"035822",1065,"Bathinda",0,0,0.188930571079254,0,0,"o",1,0,0,1,0
"035822",1065,"Bathinda",0,0,0.293693542480469,0,0,"o",1,0,0,1,0
"035822",1065,"Bathinda",0,0,0.178975522518158,0,0,"o",1,0,0,1,0
"035822",1065,"Bathinda",0,0,0.266497254371643,0,0,"e",1,0,0,1,0
"035822",1065,"Bathinda",0,0,0.260930836200714,0,0,"o",1,0,0,1,0
"035822",1065,"Bathinda",0,0,0.345447301864624,0,0,"o",1,0,0,1,0
"035902",1066,"Bathinda",0,0,0.119569778442383,NA,NA,"e",0,0,1,0,0
"035902",1066,"Bathinda",0,0,0.0810293555259705,NA,NA,"e",0,0,1,0,0
"035902",1066,"Bathinda",0,0,0.18090832233429,NA,NA,"e",0,0,1,0,0
"035902",1066,"Bathinda",0,0,0.235647320747375,NA,NA,"e",0,0,1,0,0
"035902",1066,"Bathinda",0,0,0.10436600446701,NA,NA,"e",0,0,1,0,0
"035902",1066,"Bathinda",0,0,0.232453763484955,NA,NA,"e",0,0,1,0,0
"035902",1066,"Bathinda",0,0,0.299993515014648,NA,NA,"e",0,0,1,0,0
"035902",1066,"Bathinda",0,0,0.174021661281586,NA,NA,"e",0,0,1,0,0
"035902",1066,"Bathinda",0,0,0.240092754364014,NA,NA,"e",0,0,1,0,0
"035902",1066,"Bathinda",0,0,0.194420456886292,NA,NA,"e",0,0,1,0,0
"035764",1068,"Bathinda",0,0,0.341683506965637,NA,NA,"e",1,1,0,0,0
"035764",1068,"Bathinda",0,0,0.32306969165802,NA,NA,"e",1,1,0,0,0
"035764",1068,"Bathinda",0,0,0.265160501003265,0,0,"e",1,1,0,0,0
"035764",1068,"Bathinda",1,0,0.407677710056305,1,1,"e",1,1,0,0,0
"035764",1068,"Bathinda",0,0,0.275851309299469,NA,NA,"e",1,1,0,0,0
"035764",1068,"Bathinda",1,0,0.381036162376404,NA,NA,"e",1,1,0,0,0
"035764",1068,"Bathinda",1,0,0.362410128116608,NA,NA,"e",1,1,0,0,0
"035764",1068,"Bathinda",0,0,0.293717682361603,NA,NA,"e",1,1,0,0,0
"035764",1068,"Bathinda",0,0,0.335390090942383,NA,NA,"e",1,1,0,0,0
"035764",1068,"Bathinda",0,0,0.203449010848999,NA,NA,"e",1,1,0,0,0
"035764",1068,"Bathinda",0,0,0.267769575119019,NA,NA,"e",1,1,0,0,0
"035764",1068,"Bathinda",0,0,0.12393856048584,NA,NA,"e",1,1,0,0,0
"035764",1068,"Bathinda",0,0,0.178848206996918,NA,NA,"e",1,1,0,0,0
"035764",1068,"Bathinda",0,0,0.175695836544037,NA,NA,"e",1,1,0,0,0
"035764",1068,"Bathinda",0,0,0.240459382534027,NA,NA,"e",1,1,0,0,0
"035764",1068,"Bathinda",0,0,0.347290873527527,NA,NA,"e",1,1,0,0,0
"035764",1068,"Bathinda",1,0,0.421342015266418,NA,NA,"e",1,1,0,0,0
"035764",1068,"Bathinda",0,0,0.348631501197815,NA,NA,"e",1,1,0,0,0
"035873",1070,"Bathinda",0,0,0.161151885986328,NA,NA,"e",1,1,1,0,0
"035873",1070,"Bathinda",0,0,0.219472289085388,NA,NA,"e",1,1,1,0,0
"035873",1070,"Bathinda",0,0,0.152466714382172,NA,NA,"e",1,1,1,0,0
"035873",1070,"Bathinda",0,0,0.316674411296844,NA,NA,"e",1,1,1,0,0
"035873",1070,"Bathinda",0,0,0.132212996482849,NA,NA,"e",1,1,1,0,0
"035873",1070,"Bathinda",0,0,0.300403594970703,1,1,"e",1,1,1,0,0
"035873",1070,"Bathinda",1,0,0.394130408763885,NA,NA,"e",1,1,1,0,0
"035873",1070,"Bathinda",0,0,0.256122589111328,NA,NA,"e",1,1,1,0,0
"035873",1070,"Bathinda",0,0,0.312898218631744,NA,NA,"e",1,1,1,0,0
"035873",1070,"Bathinda",1,1,0.466690003871918,NA,NA,"e",1,1,1,0,0
"035873",1070,"Bathinda",0,0,0.231541454792023,NA,NA,"e",1,1,1,0,0
"035873",1070,"Bathinda",1,0,0.422865808010101,NA,NA,"e",1,1,1,0,0
"035873",1070,"Bathinda",1,1,0.484402060508728,NA,NA,"e",1,1,1,0,0
"035805",1071,"Bathinda",0,0,0.041079044342041,NA,1,"o",0,0,0,0,0
"035805",1071,"Bathinda",0,0,0.244293391704559,NA,NA,"e",0,0,0,0,0
"035805",1071,"Bathinda",0,0,0.181119501590729,NA,1,"o",0,0,0,0,0
"035805",1071,"Bathinda",0,0,0.20860755443573,NA,NA,"e",0,0,0,0,0
"035805",1071,"Bathinda",0,0,0.105420112609863,NA,1,"o",0,0,0,0,0
"035805",1071,"Bathinda",1,0,0.358205676078796,0,0,"o",0,0,0,0,0
"035805",1071,"Bathinda",0,0,0.162351071834564,NA,NA,"e",0,0,0,0,0
"035805",1071,"Bathinda",0,0,0.215250849723816,NA,NA,"e",0,0,0,0,0
"035805",1071,"Bathinda",0,0,0.100000023841858,0,0,"o",0,0,0,0,0
"035805",1071,"Bathinda",0,0,0.214471518993378,NA,1,"o",0,0,0,0,0
"035805",1071,"Bathinda",0,0,0.347343862056732,NA,NA,"e",0,0,0,0,0
"035805",1071,"Bathinda",0,0,0.24949437379837,0,0,"o",0,0,0,0,0
"035805",1071,"Bathinda",0,0,0.268204092979431,0,0,"o",0,0,0,0,0
"035805",1071,"Bathinda",0,0,0.193946957588196,NA,1,"o",0,0,0,0,0
"035805",1071,"Bathinda",0,0,0.298589885234833,NA,1,"o",0,0,0,0,0
"035805",1071,"Bathinda",1,0,0.420389294624329,0,0,"o",0,0,0,0,0
"035805",1071,"Bathinda",0,0,0.173954129219055,NA,NA,"e",0,0,0,0,0
"035805",1071,"Bathinda",0,0,0.304799437522888,NA,1,"o",0,0,0,0,0
"035805",1071,"Bathinda",0,0,0.136389195919037,NA,NA,"e",0,0,0,0,0
"035805",1071,"Bathinda",0,0,0.109519839286804,0,0,"o",0,0,0,0,0
"035663",1073,"Bathinda",0,0,0.229669272899628,NA,NA,"e",0,1,0,0,0
"035663",1073,"Bathinda",1,1,0.581981599330902,0,0,"o",0,1,0,0,0
"035663",1073,"Bathinda",0,0,0.246749579906464,NA,NA,"e",0,1,0,0,0
"035663",1073,"Bathinda",0,0,0.301053166389465,0,0,"o",0,1,0,0,0
"035663",1073,"Bathinda",0,0,0.260869860649109,NA,NA,"e",0,1,0,0,0
"035663",1073,"Bathinda",0,0,0.256435513496399,NA,NA,"e",0,1,0,0,0
"035663",1073,"Bathinda",0,0,0.131662547588348,NA,NA,"e",0,1,0,0,0
"035663",1073,"Bathinda",0,0,0.235001564025879,NA,NA,"e",0,1,0,0,0
"035663",1073,"Bathinda",0,0,0.199613511562347,0,0,"o",0,1,0,0,0
"035663",1073,"Bathinda",0,0,0.341953039169312,NA,1,"o",0,1,0,0,0
"035663",1073,"Bathinda",NA,NA,NA,NA,0,"o",0,1,0,0,0
"035663",1073,"Bathinda",0,0,0.34129524230957,NA,NA,"e",0,1,0,0,0
"035663",1073,"Bathinda",0,0,0.283944427967072,0,0,"o",0,1,0,0,0
"035663",1073,"Bathinda",0,0,0.328350782394409,NA,NA,"e",0,1,0,0,0
"035663",1073,"Bathinda",1,1,0.456968069076538,0,0,"o",0,1,0,0,0
"035673",1075,"Bathinda",1,0,0.376786410808563,NA,NA,"e",0,0,1,0,0
"035673",1075,"Bathinda",1,1,0.456957221031189,NA,NA,"e",0,0,1,0,0
"035673",1075,"Bathinda",1,1,0.466694355010986,NA,NA,"e",0,0,1,0,0
"035673",1075,"Bathinda",0,0,0.253384351730347,NA,NA,"e",0,0,1,0,0
"035673",1075,"Bathinda",0,0,0.237674117088318,NA,NA,"e",0,0,1,0,0
"035673",1075,"Bathinda",0,0,0.306563258171082,NA,NA,"e",0,0,1,0,0
"035673",1075,"Bathinda",0,0,0.271066248416901,NA,NA,"e",0,0,1,0,0
"035673",1075,"Bathinda",0,0,0.235441267490387,NA,NA,"e",0,0,1,0,0
"035673",1075,"Bathinda",0,0,0.177205741405487,NA,NA,"e",0,0,1,0,0
"035673",1075,"Bathinda",1,1,0.453137159347534,NA,NA,"e",0,0,1,0,0
"035673",1075,"Bathinda",0,0,0.280117988586426,NA,NA,"e",0,0,1,0,0
"035673",1075,"Bathinda",0,0,0.217025399208069,NA,NA,"e",0,0,1,0,0
"035673",1075,"Bathinda",0,0,0.146632015705109,NA,NA,"e",0,0,1,0,0
"035672",1076,"Bathinda",0,0,0.1709885597229,NA,NA,"e",1,0,1,0,0
"035672",1076,"Bathinda",1,1,0.456674456596375,NA,NA,"e",1,0,1,0,0
"035672",1076,"Bathinda",0,0,0.324467539787292,NA,NA,"e",1,0,1,0,0
"035672",1076,"Bathinda",1,0,0.374159812927246,NA,NA,"e",1,0,1,0,0
"035672",1076,"Bathinda",1,0,0.417977333068848,NA,NA,"e",1,0,1,0,0
"035672",1076,"Bathinda",1,1,0.449370443820953,NA,NA,"e",1,0,1,0,0
"035672",1076,"Bathinda",1,0,0.363780558109283,NA,NA,"e",1,0,1,0,0
"035672",1076,"Bathinda",1,0,0.37711751461029,NA,NA,"e",1,0,1,0,0
"035672",1076,"Bathinda",1,1,0.487795174121857,NA,NA,"e",1,0,1,0,0
"035672",1076,"Bathinda",1,0,0.370856583118439,NA,NA,"e",1,0,1,0,0
"035672",1076,"Bathinda",0,0,0.336396872997284,NA,NA,"e",1,0,1,0,0
"035672",1076,"Bathinda",1,1,0.438733279705048,NA,NA,"e",1,0,1,0,0
"035672",1076,"Bathinda",0,0,0.248955070972443,0,0,"e",1,0,1,0,0
"035672",1076,"Bathinda",1,0,0.389763474464417,NA,NA,"e",1,0,1,0,0
"035672",1076,"Bathinda",1,0,0.417981445789337,1,1,"e",1,0,1,0,0
"035672",1076,"Bathinda",1,0,0.427514433860779,NA,NA,"e",1,0,1,0,0
"035672",1076,"Bathinda",1,1,0.445875465869904,NA,NA,"e",1,0,1,0,0
"035672",1076,"Bathinda",1,0,0.369328796863556,NA,NA,"e",1,0,1,0,0
"035672",1076,"Bathinda",0,0,0.321413576602936,NA,NA,"e",1,0,1,0,0
"035810",1077,"Bathinda",1,0,0.372556149959564,NA,NA,"e",1,1,1,0,0
"035810",1077,"Bathinda",1,1,0.481990814208984,NA,NA,"e",1,1,1,0,0
"035810",1077,"Bathinda",1,0,0.356444776058197,0,0,"o",1,1,1,0,0
"035810",1077,"Bathinda",0,0,0.202882587909698,NA,NA,"e",1,1,1,0,0
"035810",1077,"Bathinda",0,0,0.244467437267303,NA,1,"o",1,1,1,0,0
"035810",1077,"Bathinda",1,0,0.41962993144989,NA,NA,"e",1,1,1,0,0
"035810",1077,"Bathinda",1,0,0.374910831451416,NA,1,"o",1,1,1,0,0
"035810",1077,"Bathinda",1,0,0.384272575378418,1,1,"e",1,1,1,0,0
"035810",1077,"Bathinda",1,1,0.541683077812195,NA,0,"o",1,1,1,0,0
"035810",1077,"Bathinda",1,1,0.472409904003143,0,0,"o",1,1,1,0,0
"035810",1077,"Bathinda",1,0,0.373205244541168,NA,NA,"e",1,1,1,0,0
"035810",1077,"Bathinda",1,1,0.457690894603729,NA,NA,"e",1,1,1,0,0
"035810",1077,"Bathinda",1,0,0.387842178344727,NA,NA,"e",1,1,1,0,0
"035810",1077,"Bathinda",1,1,0.46885085105896,NA,NA,"e",1,1,1,0,0
"035810",1077,"Bathinda",1,1,0.549504578113556,1,1,"o",1,1,1,0,0
"035810",1077,"Bathinda",1,1,0.595522999763489,1,1,"e",1,1,1,0,0
"035810",1077,"Bathinda",0,0,0.274760663509369,1,1,"e",1,1,1,0,0
"035810",1077,"Bathinda",0,0,0.247695922851562,NA,NA,"e",1,1,1,0,0
"035810",1077,"Bathinda",0,0,0.228071093559265,NA,1,"o",1,1,1,0,0
"035810",1077,"Bathinda",1,0,0.355416715145111,NA,1,"o",1,1,1,0,0
"035810",1077,"Bathinda",1,1,0.563166916370392,1,1,"o",1,1,1,0,0
"035810",1077,"Bathinda",1,1,0.645285487174988,1,1,"e",1,1,1,0,0
"035810",1077,"Bathinda",0,0,0.310725331306458,0,0,"o",1,1,1,0,0
"035810",1077,"Bathinda",1,1,0.549592137336731,1,1,"o",1,1,1,0,0
"035719",1080,"Bathinda",1,0,0.426807940006256,NA,NA,"e",1,1,0,0,0
"035719",1080,"Bathinda",0,0,0.101256608963013,NA,NA,"e",1,1,0,0,0
"035719",1080,"Bathinda",0,0,0.282939612865448,NA,NA,"e",1,1,0,0,0
"035719",1080,"Bathinda",0,0,0.177438259124756,NA,NA,"e",1,1,0,0,0
"035719",1080,"Bathinda",0,0,0.14707338809967,NA,NA,"e",1,1,0,0,0
"035719",1080,"Bathinda",1,0,0.415564775466919,NA,NA,"e",1,1,0,0,0
"035719",1080,"Bathinda",0,0,0.153829514980316,NA,NA,"e",1,1,0,0,0
"035719",1080,"Bathinda",0,0,0.294160544872284,NA,NA,"e",1,1,0,0,0
"035719",1080,"Bathinda",0,0,0.181399881839752,NA,NA,"e",1,1,0,0,0
"035719",1080,"Bathinda",0,0,0.0831523537635803,NA,NA,"e",1,1,0,0,0
"035719",1080,"Bathinda",1,1,0.485126197338104,NA,NA,"e",1,1,0,0,0
"035719",1080,"Bathinda",1,1,0.51312643289566,NA,NA,"e",1,1,0,0,0
"035719",1080,"Bathinda",1,1,0.44573438167572,NA,NA,"e",1,1,0,0,0
"035719",1080,"Bathinda",0,0,0.209421932697296,NA,NA,"e",1,1,0,0,0
"035719",1080,"Bathinda",0,0,0.311765551567078,NA,NA,"e",1,1,0,0,0
"035719",1080,"Bathinda",0,0,0.228094458580017,NA,NA,"e",1,1,0,0,0
"035719",1080,"Bathinda",0,0,0.261513233184814,NA,NA,"e",1,1,0,0,0
"035719",1080,"Bathinda",0,0,0.0874541997909546,NA,NA,"e",1,1,0,0,0
"035719",1080,"Bathinda",0,0,0.255644261837006,NA,NA,"e",1,1,0,0,0
"035719",1080,"Bathinda",0,0,0.0659492015838623,NA,NA,"e",1,1,0,0,0
"035719",1080,"Bathinda",0,0,0.175835967063904,NA,NA,"e",1,1,0,0,0
"035725",1081,"Bathinda",0,0,0.261219084262848,NA,NA,"e",1,1,0,0,0
"035725",1081,"Bathinda",0,0,0.304077863693237,0,0,"o",1,1,0,0,0
"035725",1081,"Bathinda",0,0,0.0614444613456726,0,0,"o",1,1,0,0,0
"035725",1081,"Bathinda",0,0,0.11626660823822,NA,NA,"e",1,1,0,0,0
"035725",1081,"Bathinda",1,0,0.364365220069885,NA,NA,"e",1,1,0,0,0
"035725",1081,"Bathinda",0,0,0.315411448478699,0,0,"o",1,1,0,0,0
"035725",1081,"Bathinda",0,0,0.236752927303314,NA,NA,"e",1,1,0,0,0
"035725",1081,"Bathinda",0,0,0.172735571861267,NA,NA,"e",1,1,0,0,0
"035725",1081,"Bathinda",0,0,0.316886067390442,0,0,"o",1,1,0,0,0
"035725",1081,"Bathinda",0,0,0.215076267719269,0,0,"o",1,1,0,0,0
"035725",1081,"Bathinda",0,0,0.18458890914917,0,0,"o",1,1,0,0,0
"035725",1081,"Bathinda",1,0,0.352303445339203,NA,NA,"e",1,1,0,0,0
"035725",1081,"Bathinda",0,0,0.339771032333374,NA,NA,"e",1,1,0,0,0
"035725",1081,"Bathinda",1,1,0.489710807800293,NA,1,"o",1,1,0,0,0
"035725",1081,"Bathinda",0,0,0.0884102582931519,NA,NA,"e",1,1,0,0,0
"035725",1081,"Bathinda",0,0,0.0424464344978333,NA,1,"o",1,1,0,0,0
"035725",1081,"Bathinda",0,0,0.256244003772736,NA,NA,"e",1,1,0,0,0
"035725",1081,"Bathinda",0,0,0.15499085187912,0,0,"o",1,1,0,0,0
"035917",1082,"Bathinda",0,0,0.254548251628876,NA,NA,"e",1,1,0,0,0
"035917",1082,"Bathinda",0,0,0.241340041160583,NA,1,"o",1,1,0,0,0
"035917",1082,"Bathinda",0,0,0.336255013942719,0,0,"o",1,1,0,0,0
"035917",1082,"Bathinda",0,0,0.117543160915375,NA,NA,"e",1,1,0,0,0
"035917",1082,"Bathinda",0,0,0.107167065143585,0,0,"o",1,1,0,0,0
"035917",1082,"Bathinda",1,0,0.373763978481293,NA,1,"o",1,1,0,0,0
"035917",1082,"Bathinda",1,0,0.372258186340332,NA,NA,"e",1,1,0,0,0
"035917",1082,"Bathinda",0,0,0.290103733539581,NA,1,"o",1,1,0,0,0
"035917",1082,"Bathinda",0,0,0.248925447463989,1,1,"e",1,1,0,0,0
"035917",1082,"Bathinda",0,0,0.340628683567047,NA,1,"o",1,1,0,0,0
"035917",1082,"Bathinda",0,0,0.182298362255096,NA,NA,"e",1,1,0,0,0
"035917",1082,"Bathinda",0,0,0.27257114648819,0,0,"o",1,1,0,0,0
"035657",1085,"Bathinda",0,0,0.12462317943573,NA,1,"o",1,1,0,0,0
"035657",1085,"Bathinda",0,0,0.10551780462265,NA,NA,"e",1,1,0,0,0
"035657",1085,"Bathinda",0,0,0.133005142211914,NA,1,"o",1,1,0,0,0
"035657",1085,"Bathinda",0,0,0.200996220111847,NA,NA,"e",1,1,0,0,0
"035657",1085,"Bathinda",0,0,0.144546389579773,NA,NA,"e",1,1,0,0,0
"035657",1085,"Bathinda",0,0,0.210176050662994,0,0,"o",1,1,0,0,0
"035657",1085,"Bathinda",1,0,0.360805749893188,NA,NA,"e",1,1,0,0,0
"035657",1085,"Bathinda",1,1,0.462271511554718,NA,NA,"e",1,1,0,0,0
"035657",1085,"Bathinda",0,0,0.297818720340729,NA,1,"o",1,1,0,0,0
"035657",1085,"Bathinda",0,0,0.291418194770813,NA,NA,"e",1,1,0,0,0
"035657",1085,"Bathinda",0,0,0.233672142028809,0,0,"o",1,1,0,0,0
"035657",1085,"Bathinda",0,0,0.290405929088593,NA,NA,"e",1,1,0,0,0
"035657",1085,"Bathinda",1,1,0.469264566898346,NA,1,"o",1,1,0,0,0
