shrid2,centroid_lat,centroid_lon,distance_km,lat,lon
11-28-532-04347-570434,19.207353817853445,78.60891874918948,0.4882239765016334,19.205,78.605
11-28-532-04347-570435,19.20434456415322,78.52035806286779,0.4934059041071903,19.205,78.525
11-28-532-04347-570436,19.15829334124139,78.50482881523195,0.3670547340120659,19.155,78.505
11-28-532-04347-570437,19.139157909916246,78.54770397898447,0.5432338092556472,19.135,78.545
11-28-532-04347-570438,19.167150310259064,78.57475291219389,0.24077729121994895,19.165,78.575
11-28-532-04347-570439,19.16327492494471,78.62647289639864,0.2467056981149594,19.165,78.625
11-28-532-04347-570440,19.154697885856447,78.68901213,0.4232389288007145,19.155,78.685
11-28-532-04347-570441,19.136557252642916,78.68036126099327,0.5177333484542279,19.135,78.685
11-28-532-04347-570442,19.116664678289805,78.71145278917176,0.41658570279469176,19.115,78.715
11-28-532-04347-570443,19.114699981291857,78.66192929339152,0.32470457114392065,19.115,78.665
11-28-532-04347-570444,19.117826071679257,78.62083443466958,0.5393844842720894,19.115,78.625
11-28-532-04347-570445,19.07461831,78.59682409,0.19655449435165714,19.075,78.595
11-28-532-04347-570446,19.08995328347812,78.63900242080314,0.6937744246730644,19.085,78.635
11-28-532-04347-570447,19.084261650166347,78.66665196360853,0.19224461102039597,19.085,78.665
11-28-532-04347-570448,19.07809309796366,78.68792088265579,0.461505989,19.075,78.685
11-28-532-04347-570449,19.057571947760618,78.69420852840392,0.29817347548206796,19.055,78.695
11-28-532-04347-570450,19.048154385313357,78.67638720931532,0.3802756179064089,19.045,78.675
11-28-532-04347-570451,19.04115815399642,78.69749193568282,0.5016601149644865,19.045,78.695
11-28-532-04347-570452,19.046370708550114,78.65800822903064,0.3514002938270438,19.045,78.655
11-28-532-04347-570453,19.012133769720837,78.65477667541724,0.31993183400230296,19.015,78.655
11-28-532-04347-570454,19.035495343718818,78.63822263165446,0.34357876540825816,19.035,78.635
11-28-532-04347-570456,19.017660206112655,78.62795719642415,0.4296016322873684,19.015,78.625
11-28-532-04347-570457,18.99641791644613,78.62131018014692,0.41922974649555494,18.995,78.625
11-28-532-04348-570459,19.03026664209088,79.08935916767405,0.6986236491346983,19.035,79.085
11-28-532-04348-570460,19.039708906447622,79.10936047293576,0.6966548894142274,19.035,79.105
11-28-532-04348-570461,19.05339045,79.10773474178241,0.33897471831673165,19.055,79.105
11-28-532-04348-570462,19.077606519353985,79.11814710776707,0.44024423658079553,19.075,79.115
11-28-532-04348-570463,19.063848902931696,79.13596250175708,0.16332498165895748,19.065,79.135
11-28-532-04348-570464,19.047108301762037,79.16636670444343,0.2752520833569014,19.045,79.165
11-28-532-04348-570466,19.002200986239302,79.20411168193898,0.32531043127404186,19.005,79.205
11-28-532-04348-570467,19.00820127496211,79.18328298638717,0.3995672200287362,19.005,79.185
11-28-532-04348-570468,19.014219918127008,79.16227218455997,0.29993595868509954,19.015,79.165
11-28-532-04348-570469,19.015655633515422,79.13201757411468,0.3222587972885117,19.015,79.135
11-28-532-04348-570470,19.032611048916714,79.1214707,0.45679297497922705,19.035,79.125
11-28-532-04348-570471,19.020157884414694,79.08957410706608,0.7226838045430443,19.025,79.085
11-28-532-04348-570472,19.00806247074671,79.09011390610293,0.6169998483462279,19.005,79.095
11-28-532-04348-570473,18.991082310576992,79.09498518170551,0.43611798087537895,18.995,79.095
11-28-532-04348-570474,19.009400429438443,79.11117871779403,0.633808766,19.005,79.115
11-28-532-04348-570475,18.991587024174148,79.11045148842052,0.6112031489082894,18.995,79.115
11-28-532-04348-570476,18.988794336046283,79.13409009905894,0.4331067480098151,18.985,79.135
11-28-532-04348-570477,18.98444137107031,79.15638531215512,0.15852997006282382,18.985,79.155
11-28-532-04348-570478,18.98371457,79.17973890614338,0.5189565608928695,18.985,79.175
11-28-532-04348-570479,18.98178872,79.20940434985397,0.5854382476319959,18.985,79.205
11-28-532-04348-570480,18.96110411316806,79.17945275277512,0.6386213051099413,18.965,79.175
11-28-532-04348-570481,18.95982447960188,79.16208370048159,0.6186282733323537,18.955,79.165
11-28-532-04348-570483,18.975881427207163,79.11126126951895,0.40562326928179515,18.975,79.115
11-28-532-04348-570484,18.96066718584841,79.11360414788568,0.504216332,18.965,79.115
11-28-532-04348-570485,18.94544752719416,79.12691065517394,0.20724823929216202,18.945,79.125
11-28-532-04348-570487,18.928028856286346,79.14636343422974,0.3664652136110897,18.925,79.145
11-28-532-04348-570488,18.914190051881974,79.16384708892171,0.15122862104716636,18.915,79.165
11-28-532-04348-570489,18.909958841888315,79.18232567830547,0.6197120334985317,18.905,79.185
11-28-532-04349-570491,19.070150250520083,79.29236427355573,0.606924513,19.075,79.295
11-28-532-04349-570492,19.10398395144429,79.31957698906311,0.4945535998133214,19.105,79.315
11-28-532-04349-570493,19.112600683517982,79.36604341564718,0.2887599062231595,19.115,79.365
11-28-532-04349-570494,19.079950414419734,79.39122011284357,0.6795763778792434,19.075,79.395
11-28-532-04349-570495,19.060506063696714,79.36800677,0.5918990254598888,19.065,79.365
11-28-532-04349-570496,19.072071506816446,79.34697740505955,0.386723583,19.075,79.345
11-28-532-04349-570497,19.04489633511579,79.32140728103657,0.378224188,19.045,79.325
11-28-532-04349-570498,19.015233749454733,79.31774926,0.2905139413009163,19.015,79.315
11-28-532-04349-570499,19.02991578659811,79.37710761889039,0.5904643270898178,19.025,79.375
11-28-532-04349-570500,19.046740933523107,79.38402637776088,0.21921307940103293,19.045,79.385
11-28-532-04349-570501,19.065711434459644,79.39765261625874,0.2901094784785305,19.065,79.395
11-28-532-04349-570502,19.06599456297698,79.40994877334019,0.5323167873780105,19.065,79.405
11-28-532-04349-570503,19.066682543013755,79.41949361,0.5085344569622988,19.065,79.415
11-28-532-04349-570504,19.03866993031301,79.40846351461711,0.5474844392643491,19.035,79.405
11-28-532-04349-570505,19.018770582032634,79.40373619162986,0.4403092519252683,19.015,79.405
11-28-532-04349-570506,19.017347818274697,79.42383916302667,0.28850280922347554,19.015,79.425
11-28-532-04349-570507,19.061529821061352,79.43831576303752,0.5205136412884619,19.065,79.435
11-28-532-04350-570511,19.110574791760587,79.44150035461455,0.6149526275259094,19.115,79.445
11-28-532-04350-570513,19.120490571887686,79.49966394620523,0.7018685564248072,19.125,79.495
11-28-532-04350-570516,19.10875236800422,79.52819503505307,0.5361249282341616,19.105,79.525
11-28-532-04350-570517,19.08953039001966,79.55616405328708,0.5189751895763373,19.085,79.555
11-28-532-04350-570518,19.06845593832114,79.56058749,0.6029370119451498,19.065,79.565
11-28-532-04350-570520,19.023385864772383,79.51235347298638,0.33145027402080374,19.025,79.515
11-28-532-04350-570521,19.055851064483715,79.53156779628532,0.37335517705824534,19.055,79.535
11-28-532-04350-570522,19.055886071440128,79.54598307674723,0.1429295697356208,19.055,79.545
11-28-532-04350-802900,19.075044555477508,79.48528966977945,0.030876294076666345,19.075,79.485
11-28-532-04351-570523,19.036340022280992,79.73191027054767,0.35772472604362576,19.035,79.735
11-28-532-04351-570524,19.030874459298055,79.75745037149869,0.5266936071512148,19.035,79.755
11-28-532-04351-570526,19.00371345079337,79.78025030139287,0.5200251532416139,19.005,79.785
11-28-532-04351-570527,18.98992510282829,79.76887348401054,0.6832533037670298,18.985,79.765
11-28-532-04351-570528,18.98701507336197,79.75647646456751,0.27289702886544037,18.985,79.755
11-28-532-04351-570529,18.99557471708553,79.70832730266875,0.35601955306537003,18.995,79.705
11-28-532-04351-570530,18.955621002620624,79.76294875614495,0.22675539743248516,18.955,79.765
11-28-532-04351-570531,18.94315787808285,79.80595708714803,0.2284867721001684,18.945,79.805
11-28-532-04351-570532,18.95732278805189,79.80160108,0.4414900486641778,18.955,79.805
11-28-532-04351-570533,18.99209035696617,79.80944257,0.5688401436559275,18.995,79.805
11-28-532-04351-570534,18.971172395515122,79.83199300528605,0.5308058550386225,18.975,79.835
11-28-532-04351-570535,18.975299343339678,79.86470774,0.045353526,18.975,79.865
11-28-532-04351-570536,19.017682323008835,79.89025413044588,0.581923443,19.015,79.895
11-28-532-04351-570537,19.034271860383218,79.92267992755104,0.2572510703088694,19.035,79.925
11-28-532-04351-570538,19.006341198907897,79.92055921073475,0.49066448780327954,19.005,79.925
11-28-532-04351-570539,18.98478844585366,79.92450477167408,0.057202487,18.985,79.925
11-28-532-04351-570541,18.95925476337564,79.92907445875417,0.639018739,18.955,79.925
11-28-532-04351-570542,18.937670387109755,79.94698323315897,0.36328324781056787,18.935,79.945
11-28-532-04351-570543,18.938817137116438,79.90885247818935,0.5874573584287415,18.935,79.905
11-28-532-04351-570544,18.92688744082289,79.87524589522612,0.21169842860658705,18.925,79.875
11-28-532-04351-570546,18.931638687805908,79.82019433809091,0.6293386921695264,18.935,79.825
11-28-532-04351-570547,18.92454412955174,79.83395830651351,0.12086248970547327,18.925,79.835
11-28-532-04351-570548,18.902195920651746,79.84998556496481,0.6108369740425305,18.905,79.845
11-28-532-04351-570549,18.87813261480422,79.85095008248615,0.5509842020247824,18.875,79.855
11-28-532-04351-570550,18.86649055011875,79.86171332145356,0.3839239806470737,18.865,79.865
11-28-532-04351-570551,18.898753879186557,79.89235071232135,0.5024709090448117,18.895,79.895
11-28-532-04351-570552,18.907960569263437,79.93850335573752,0.49471281560225294,18.905,79.935
11-28-532-04351-570553,18.876392404739764,79.94956627088649,0.5053379840552983,18.875,79.945
11-28-532-04351-570554,18.881699795014487,79.90835848310921,0.510000091,18.885,79.905
11-28-532-04351-570555,18.858201886799268,79.89356432,0.3871925763288714,18.855,79.895
11-28-532-04351-570556,18.850889323505204,79.87462924611975,0.4592622675149176,18.855,79.875
11-28-532-04351-570558,18.85137523,79.91468695554329,0.4048531481776987,18.855,79.915
11-28-532-04351-570559,18.85948828159011,79.93725545600263,0.5532514693573841,18.855,79.935
11-28-532-04352-570560,18.978620409947723,79.43080442090478,0.5979092559772085,18.975,79.435
11-28-532-04352-570561,18.970806716256202,79.52898339655913,0.6274888207439101,18.975,79.525
11-28-532-04352-570562,18.952729316405083,79.50647007338878,0.2963926826818496,18.955,79.505
11-28-532-04352-570563,18.935329213838482,79.42928386307837,0.45255819599737446,18.935,79.425
11-28-532-04352-570564,18.92134038,79.47941423763416,0.6180888994675363,18.925,79.475
11-28-532-04352-570565,18.91725011119734,79.52336526801744,0.3039347973902163,18.915,79.525
11-28-532-04352-570566,18.94802093934725,79.54202611188579,0.4594912685728817,18.945,79.545
11-28-532-04352-570567,18.956110514495766,79.57606598797429,0.16696699207251708,18.955,79.575
11-28-532-04352-802901,18.982490325558516,79.47598978267041,0.2981714299528146,18.985,79.475
11-28-532-04353-570572,18.993521411554408,79.27258170461704,0.3031257377196054,18.995,79.275
11-28-532-04353-570573,18.962843484576606,79.25708839208959,0.32552808919074816,18.965,79.255
11-28-532-04353-570574,18.935654016279223,79.26884021254533,0.4108590505706713,18.935,79.265
11-28-532-04353-570575,18.923582533773722,79.24785785030409,0.33979736323945653,18.925,79.245
11-28-532-04353-570576,18.941145074519184,79.24598171336822,0.44140174066482896,18.945,79.245
11-28-532-04353-570577,18.93317806987263,79.22371299271866,0.24392486543888384,18.935,79.225
11-28-532-04353-570578,18.943839066944943,79.19680900220662,0.23017415402032299,18.945,79.195
11-28-532-04353-570579,18.94070734274825,79.17362775375796,0.49922201679464956,18.945,79.175
11-28-532-04353-570580,18.925176950200182,79.19376516141753,0.1315144340070031,18.925,79.195
11-28-532-04353-570581,18.90828676662971,79.20705453237497,0.4250706653024282,18.905,79.205
11-28-532-04353-570582,18.887970513878876,79.18232708947222,0.4342861737016827,18.885,79.185
11-28-532-04353-570583,18.888582405189645,79.22200599649965,0.5084074475241435,18.885,79.225
11-28-532-04353-570584,18.89470609,79.23141919944678,0.3785499212753145,18.895,79.235
11-28-532-04353-570585,18.907927402971413,79.23786479013613,0.44409420258422566,18.905,79.235
11-28-532-04353-570586,18.896664973950394,79.25641114196638,0.23757296112477047,18.895,79.255
11-28-532-04353-570587,18.872486043839288,79.23872565029272,0.482001422,18.875,79.235
11-28-532-04353-570588,18.860731689229944,79.25792388128828,0.5662427686303222,18.865,79.255
11-28-532-04353-570589,18.850039052632155,79.27436427102863,0.5562962599251909,18.855,79.275
11-28-532-04354-570591,18.961312258821316,79.31718813594306,0.4707349987352863,18.965,79.315
11-28-532-04354-570592,18.931669193243987,79.35365613654557,0.3968678234857293,18.935,79.355
11-28-532-04354-570593,18.959615328768695,79.39135929361744,0.6410025847654216,18.955,79.395
11-28-532-04354-570595,18.868656705623824,79.35537963109608,0.40902218958756026,18.865,79.355
11-28-532-04354-570596,18.879308203772847,79.31640669984827,0.5019544641275769,18.875,79.315
11-28-532-04354-570598,18.919076713535798,79.28860938222871,0.5919639929172513,18.915,79.285
11-28-532-04354-570599,18.888819780502978,79.28071607354279,0.6199983755487298,18.885,79.285
11-28-532-04354-570600,18.874935352892575,79.28579366,0.083907799,18.875,79.285
11-28-532-04354-570601,18.840685486991767,79.28233153711483,0.5565188996484075,18.845,79.285
11-28-532-04354-570602,18.832468323987385,79.29103664912483,0.5037808244435222,18.835,79.295
11-28-532-04354-570603,18.82466206902673,79.30053047475205,0.47243143067103677,18.825,79.305
11-28-532-04354-570604,18.829756077133037,79.31953480506218,0.7131662305041979,18.825,79.315
11-28-532-04354-570605,18.85581707,79.3066076,0.19223373195847887,18.855,79.305
11-28-532-04354-570606,18.853418763714775,79.32717559573193,0.2889854874478239,18.855,79.325
11-28-532-04354-570607,18.841224884065713,79.34590027826464,0.4308143982784936,18.845,79.345
11-28-532-04354-570608,18.828385488934373,79.34506052866107,0.3769248616838056,18.825,79.345
11-28-532-04354-570609,18.873363763173266,79.38384178790622,0.21922727167578823,18.875,79.385
11-28-532-04354-570610,18.87739498986216,79.41428012512533,0.27718229611499845,18.875,79.415
11-28-532-04354-570611,18.874239449887664,79.40625296278998,0.15680087205039672,18.875,79.405
11-28-532-04354-802902,18.880580350789828,79.45062529944278,0.6740743896928237,18.885,79.455
11-28-532-04355-570617,18.89200769025332,79.53856115872726,0.5016303637060339,18.895,79.535
11-28-532-04355-570618,18.901340690806645,79.57439838026065,0.4122505314712386,18.905,79.575
11-28-532-04355-570619,18.924074367015294,79.60355475307638,0.1837894861952416,18.925,79.605
11-28-532-04355-570621,18.91328440804978,79.62579996332224,0.20873387006023986,18.915,79.625
11-28-532-04355-570622,18.912679882829902,79.64862480808142,0.4608899870610564,18.915,79.645
11-28-532-04355-570623,18.889206652593383,79.66793565198432,0.5611533673010578,18.885,79.665
11-28-532-04355-570625,18.863561056660956,79.66932842030478,0.48327516831374107,18.865,79.665
11-28-532-04355-570626,18.833633924373572,79.6621205,0.33936060657515577,18.835,79.665
11-28-532-04355-570627,18.853819234811805,79.63383153869655,0.18008048219758976,18.855,79.635
11-28-532-04355-570628,18.87173569004451,79.59145046597196,0.5213813261637648,18.875,79.595
11-28-532-04355-570629,18.85969572256555,79.56274225179516,0.5742912666473344,18.855,79.565
11-28-532-04355-570630,18.86811285342756,79.54598803828411,0.3618139938154015,18.865,79.545
11-28-532-04355-570631,18.83737680813433,79.51933424,0.5277599999581696,18.835,79.515
11-28-532-04355-570633,18.827458766067384,79.53560599,0.2810572939970601,18.825,79.535
11-28-532-04355-570634,18.80340953477063,79.54903202,0.4602981215742416,18.805,79.545
11-28-532-04355-570635,18.786254550752798,79.56655895479041,0.21563266628847536,18.785,79.565
11-28-532-04355-570636,18.813522186813916,79.57042739995056,0.5091324772369061,18.815,79.575
11-28-532-04355-570637,18.839645197635267,79.58785354212154,0.5981458716594095,18.835,79.585
11-28-532-04355-570638,18.822315958103818,79.60081445510914,0.5326964408649719,18.825,79.605
11-28-532-04355-570639,18.804140924432293,79.60020859869466,0.5138833951370342,18.805,79.605
11-28-532-04355-570640,18.770796080624915,79.58535492214253,0.46947088604248915,18.775,79.585
11-28-532-04355-570641,18.79726005907969,79.61052125,0.5348507862128716,18.795,79.615
11-28-532-04355-570642,18.78072183889241,79.61850280030995,0.6025691075281211,18.785,79.615
11-28-532-04355-570643,18.81021667852833,79.66449508905566,0.535128305,18.815,79.665
11-28-532-04355-570644,18.770914626692072,79.63835488,0.5760698271738518,18.775,79.635
11-28-532-04355-570645,18.757311550847945,79.65067741354851,0.5232753536516633,18.755,79.655
11-28-532-04355-570646,18.809210295393846,79.68948555905664,0.6656469343361724,18.805,79.685
11-28-532-04355-570647,18.78543281625712,79.70133529351698,0.38921621750732693,18.785,79.705
11-28-532-04355-570648,18.737550631210723,79.66158314122211,0.45865863849324423,18.735,79.665
11-28-532-04355-570649,18.716403028975755,79.6650559,0.15629563560285487,18.715,79.665
11-28-532-04355-570650,18.706920282414085,79.67523612969724,0.21520988144070693,18.705,79.675
11-28-532-04355-570651,18.69514654803358,79.69340342241945,0.16914133705305215,18.695,79.695
11-28-532-04356-570652,18.932339255390488,79.68999521935953,0.603642558,18.935,79.685
11-28-532-04356-570653,18.931832201358137,79.73509514827047,0.3527800251842393,18.935,79.735
11-28-532-04356-570654,18.89298673269669,79.76010058744932,0.5625815000372626,18.895,79.765
11-28-532-04356-570656,18.899345498400173,79.79159069623675,0.6024380969061199,18.895,79.795
11-28-532-04356-570658,18.885400952656823,79.81321240337347,0.19350038079021603,18.885,79.815
11-28-532-04356-570659,18.894626151208048,79.82092593649341,0.43109792387844764,18.895,79.825
11-28-532-04356-570660,18.876267486050743,79.74303063729084,0.25087645729408875,18.875,79.745
11-28-532-04356-570661,18.87002874025639,79.72619549796148,0.5675449530352275,18.875,79.725
11-28-532-04356-570662,18.865089812425886,79.71246534,0.26718754439533665,18.865,79.715
11-28-532-04356-570663,18.83993070028082,79.71412513463777,0.5565685032575297,18.835,79.715
11-28-532-04356-570664,18.82680627,79.72301849584213,0.28986065922785614,18.825,79.725
11-28-532-04356-570665,18.835079411870495,79.75911752090197,0.43390611078104196,18.835,79.755
11-28-532-04356-570666,18.829738185218634,79.78414533000965,0.5350842587008953,18.825,79.785
11-28-532-04356-570668,18.816652814523174,79.81483948727653,0.18476621421545247,18.815,79.815
11-28-532-04356-570670,18.79137253228814,79.81391556,0.41966830816127704,18.795,79.815
11-28-532-04356-570671,18.813421713364026,79.79308713503457,0.2673864423365945,18.815,79.795
11-28-532-04356-570672,18.801445940122164,79.76725892,0.4617267800482948,18.805,79.765
11-28-532-04356-570673,18.81474163082055,79.75025770725183,0.5005281087824178,18.815,79.755
11-28-532-04356-570674,18.802241827845112,79.73326950811179,0.3571082659439216,18.805,79.735
11-28-532-04356-570675,18.759970508032836,79.72373699774673,0.5691048152594399,18.755,79.725
11-28-532-04356-570676,18.767601532418382,79.77472869229335,0.2910096880603337,18.765,79.775
11-28-532-04356-570677,18.771203711524297,79.81120540818489,0.5818448609818067,18.775,79.815
11-28-532-04356-570678,18.754838054678164,79.80917877935363,0.4408484882690735,18.755,79.805
11-28-532-04356-570679,18.73094751807953,79.80093099675938,0.6225107821120459,18.735,79.805
11-28-532-04356-570680,18.73889652894813,79.76365400076034,0.456378832,18.735,79.765
11-28-532-04356-570681,18.73037137531695,79.73490465889589,0.5153541669705293,18.735,79.735
11-28-532-04356-570682,18.70560808791057,79.72700228582815,0.2217070356094186,18.705,79.725
11-28-532-04356-570683,18.708799374667553,79.76060662617733,0.6272682157472579,18.705,79.765
11-28-532-04356-570684,18.710017840189177,79.78309562971128,0.5898385980009773,18.715,79.785
11-28-539-04613-576452,17.648437179328546,78.73246448,0.46770415653228914,17.645,78.735
11-28-539-04613-576453,17.636999686376427,78.75669863086613,0.2864016272024268,17.635,78.755
11-28-539-04613-576454,17.62320962096077,78.74220194,0.35755699061808294,17.625,78.745
11-28-539-04613-576455,17.62022283670384,78.71763667,0.6008791827569052,17.625,78.715
11-28-539-04613-576456,17.608644179643917,78.70520275347029,0.4062382550042319,17.605,78.705
11-28-539-04613-576457,17.590970081030868,78.70128402565634,0.597270434,17.595,78.705
11-28-539-04613-576458,17.597206727839275,78.71994337517175,0.5792182406546325,17.595,78.715
11-28-539-04613-576459,17.612738255110138,78.74392235288626,0.2765225044831166,17.615,78.745
11-28-539-04613-576460,17.605304731041098,78.74913970132829,0.440553746,17.605,78.745
11-28-539-04613-576461,17.595025688732925,78.76099422424971,0.42506901027847555,17.595,78.765
11-28-539-04613-576462,17.57938934172779,78.8014581,0.6164659886167437,17.575,78.805
11-28-539-04613-576463,17.57187693046586,78.75321036115658,0.39615353692720356,17.575,78.755
11-28-539-04613-576464,17.580991259193485,78.73167855050441,0.5686594132780702,17.585,78.735
11-28-539-04613-576465,17.561158248808358,78.71263733063158,0.49575261159675904,17.565,78.715
11-28-539-04613-576466,17.571715323232063,78.69530250544172,0.3670551368057923,17.575,78.695
11-28-539-04613-576467,17.533592477306893,78.71008069181924,0.5451720654151342,17.535,78.715
11-28-539-04613-576468,17.55243468811969,78.72856453255645,0.47400354567286146,17.555,78.725
11-28-539-04613-576469,17.52774448458596,78.74097999937634,0.5248220323079318,17.525,78.745
11-28-539-04613-576470,17.524062035427004,78.76545520156186,0.11505279866381427,17.525,78.765
11-28-539-04613-576471,17.54777922432943,78.75157414183677,0.4774279210462315,17.545,78.755
11-28-539-04613-576472,17.56040279602331,78.76978854273639,0.721231548,17.565,78.765
11-28-539-04613-576473,17.54591906837534,78.79576172,0.13039937524662146,17.545,78.795
11-28-539-04613-576474,17.53444807189331,78.81825712478268,0.3511508007865016,17.535,78.815
11-28-539-04614-576475,17.670616198502046,78.76135051993005,0.6228815467829355,17.675,78.765
11-28-539-04614-576476,17.68810110204635,78.79009789635715,0.6240787861956141,17.685,78.795
11-28-539-04614-576477,17.70694960896557,78.79890231106025,0.4672829296808435,17.705,78.795
11-28-539-04614-576478,17.697030689903787,78.81572355834116,0.23872426668698948,17.695,78.815
11-28-539-04614-576479,17.713713184387473,78.83856489255153,0.4042566600148681,17.715,78.835
11-28-539-04614-576480,17.738024542637344,78.85884446506076,0.5286927155481841,17.735,78.855
11-28-539-04614-576481,17.693078160691478,78.86221446,0.3647465566954308,17.695,78.865
11-28-539-04614-576482,17.682090425238066,78.88227198183132,0.4343033864669068,17.685,78.885
11-28-539-04614-576483,17.66569762283391,78.87662453874653,0.18900649855764917,17.665,78.875
11-28-539-04614-576484,17.667043966943584,78.84130372615977,0.45330450265444705,17.665,78.845
11-28-539-04614-576485,17.67222899355808,78.81281841993562,0.38560767464027057,17.675,78.815
11-28-539-04614-576486,17.650095607294656,78.8081546,0.6403482495621908,17.655,78.805
11-28-539-04614-576487,17.650176817930035,78.78206405922312,0.6207015954707942,17.655,78.785
11-28-539-04614-576488,17.65261618729675,78.75627973547654,0.2980716334646278,17.655,78.755
11-28-539-04614-576489,17.624610360864736,78.78115712913458,0.41000672914740216,17.625,78.785
11-28-539-04614-576490,17.62218031707554,78.81126363162603,0.5056328760040512,17.625,78.815
11-28-539-04614-576491,17.635185144513667,78.83493199500535,0.021836422051988484,17.635,78.835
11-28-539-04614-576492,17.606234155490053,78.83280075,0.27079161348080377,17.605,78.835
11-28-539-04614-576493,17.58716926,78.84630955996305,0.2786124697182424,17.585,78.845
11-28-539-04614-576494,17.644066684529253,78.85830456563711,0.3656287088713138,17.645,78.855
11-28-539-04614-576496,17.63013558596634,78.88247140998386,0.6043082727898564,17.635,78.885
11-28-539-04615-576497,17.794579436470208,78.88777842,0.298192472,17.795,78.885
11-28-539-04615-576498,17.788106974484762,78.91677289005469,0.39362316468286884,17.785,78.915
11-28-539-04615-576499,17.782513411011866,78.93954432,0.5555672212425812,17.785,78.935
11-28-539-04615-576500,17.7692311,78.95224697351337,0.5540937673380296,17.765,78.955
11-28-539-04615-576501,17.768077805087188,78.99162861602002,0.4951003050159393,17.765,78.995
11-28-539-04615-576502,17.75922685144558,78.96640910167962,0.4936759548807809,17.755,78.965
11-28-539-04615-576503,17.76502191188738,78.90009891773174,0.5195759290144681,17.765,78.905
11-28-539-04615-576504,17.74139044293333,78.89043671356589,0.6289160193591906,17.745,78.895
11-28-539-04615-576505,17.72069868756244,78.91863749985497,0.6148482537731054,17.725,78.915
11-28-539-04615-576506,17.738609511184066,78.92872245761313,0.5632286871515138,17.735,78.925
11-28-539-04615-576507,17.72911575088161,78.96146597292916,0.5918896910692866,17.725,78.965
11-28-539-04615-576508,17.70722179954806,78.9466067,0.30033751202290765,17.705,78.945
11-28-539-04615-576509,17.698424018385722,78.93303243238836,0.434538351,17.695,78.935
11-28-539-04615-576510,17.703064188964706,78.89309253403879,0.29555944215280006,17.705,78.895
11-28-539-04615-576511,17.676085243940697,78.91627573589422,0.18139335045307528,17.675,78.915
11-28-539-04615-576512,17.701851827588115,78.97568930026371,0.35799538802576336,17.705,78.975
11-28-539-04615-576513,17.73125901751198,78.99791615999217,0.518682088,17.735,78.995
11-28-539-04615-576514,17.709781370740593,79.00825845534142,0.6345875015067478,17.705,79.005
11-28-539-04616-576516,17.63181130485827,78.91026843182597,0.6147933478050817,17.635,78.915
11-28-539-04616-576517,17.66446857984371,78.94188373274837,0.3357963138420127,17.665,78.945
11-28-539-04616-576518,17.658779294913725,78.97127553,0.5771308081099346,17.655,78.975
11-28-539-04616-576519,17.666936900124544,79.00357954485422,0.26304069952743525,17.665,79.005
11-28-539-04616-576520,17.63740379305779,78.97063388965924,0.5349282660393649,17.635,78.975
11-28-539-04616-576521,17.611423227561723,78.99559691198245,0.4031699604896165,17.615,78.995
11-28-539-04616-576522,17.615961793611703,78.94903270688962,0.44106092739698805,17.615,78.945
11-28-539-04616-576523,17.59655437597902,78.91306892049533,0.2681938500857882,17.595,78.915
11-28-539-04616-576524,17.603699316544347,78.87283031123972,0.2719642703921747,17.605,78.875
11-28-539-04616-576525,17.57049432754451,78.98844915,0.6209325823150514,17.575,78.985
11-28-539-04616-576526,17.592934482458947,78.98969723447611,0.5489129530082114,17.595,78.985
11-28-539-04616-576527,17.59420226230856,79.02066853991784,0.46811968370396034,17.595,79.025
11-28-539-04616-576528,17.554713168875843,79.01476189222173,0.040720665895765513,17.555,79.015
11-28-539-04616-576529,17.544590795638854,79.05132232597285,0.3930011966837928,17.545,79.055
11-28-539-04616-576530,17.549469047259233,79.07770141189857,0.5742043908242536,17.545,79.075
11-28-539-04617-576532,17.68931838223854,79.04023439569947,0.6975304711592551,17.685,79.045
11-28-539-04617-576533,17.701628182228934,79.08790024384096,0.48526577,17.705,79.085
11-28-539-04617-576534,17.681078559803364,79.08686900703191,0.47943151186576133,17.685,79.085
11-28-539-04617-576535,17.655373773946152,79.10997203819417,0.5290537823821156,17.655,79.105
11-28-539-04617-576536,17.62614257083429,79.12063888694877,0.4798501565638767,17.625,79.125
11-28-539-04617-576537,17.645218438868724,79.05607840738449,0.11695556716077667,17.645,79.055
11-28-539-04617-576538,17.61984087385761,79.03019429414469,0.7418700137183137,17.615,79.035
11-28-539-04617-576539,17.610413717603645,79.04703510260369,0.5543267911285028,17.615,79.045
11-28-539-04617-576540,17.590019725103993,79.03659993,0.5798139006191291,17.595,79.035
11-28-539-04617-576541,17.590706150481143,79.05910316676163,0.6465646404322306,17.595,79.055
11-28-539-04617-576542,17.608792408672574,79.09017754019463,0.6633616008458149,17.605,79.095
11-28-539-04617-576543,17.570279345409343,79.09473558771721,0.5262495241926826,17.575,79.095
11-28-539-04617-576544,17.562890144501278,79.12557604944423,0.2426944835189985,17.565,79.125
11-28-539-04617-576545,17.59212986628265,79.14482526,0.3200394057898515,17.595,79.145
11-28-539-04618-576546,17.56266957019043,79.15337227207283,0.3116772260774524,17.565,79.155
11-28-539-04618-576547,17.569384101697253,79.18075482,0.6641976263704974,17.565,79.185
11-28-539-04618-576548,17.577898718879013,79.20878344476861,0.5151059645983529,17.575,79.205
11-28-539-04618-576549,17.549504976352566,79.24161038127569,0.6171956353049634,17.545,79.245
11-28-539-04618-576550,17.556885905100888,79.27653178036552,0.2655268994362977,17.555,79.275
